#,H,OPT_H,H/OPT_H
1,5022,5000,1.0044
2,5013,5000,1.0026
3,5021,5000,1.0042
4,5021,5000,1.0042
5,5018,5000,1.0036
6,5025,5000,1.005
7,5018,5000,1.0036
8,5025,5000,1.005
9,5020,5000,1.004
10,5026,5000,1.0052
11,5020,5000,1.004
12,5023,5000,1.0046
13,5018,5000,1.0036
14,5024,5000,1.0048
15,5013,5000,1.0026
16,5022,5000,1.0044
17,5030,5000,1.006
18,5034,5000,1.0068
19,5036,5000,1.0072
20,5019,5000,1.0038
21,5019,5000,1.0038
22,5019,5000,1.0038
23,5030,5000,1.006
24,5023,5000,1.0046
25,5023,5000,1.0046
26,5020,5000,1.004
27,5021,5000,1.0042
28,5018,5000,1.0036
29,5016,5000,1.0032
30,5018,5000,1.0036
31,5017,5000,1.0034
32,5007,5000,1.0014
33,5013,5000,1.0026
34,5018,5000,1.0036
35,5029,5000,1.0058
36,5010,5000,1.002
37,5010,5000,1.002
38,5017,5000,1.0034
39,5009,5000,1.0018
40,5014,5000,1.0028
41,5024,5000,1.0048
42,5024,5000,1.0048
43,5014,5000,1.0028
44,5024,5000,1.0048
45,5024,5000,1.0048
46,5018,5000,1.0036
47,5029,5000,1.0058
48,5030,5000,1.006
49,5018,5000,1.0036
50,5015,5000,1.003
51,5017,5000,1.0034
52,5011,5000,1.0022
53,5014,5000,1.0028
54,5017,5000,1.0034
55,5025,5000,1.005
56,5016,5000,1.0032
57,5024,5000,1.0048
58,5015,5000,1.003
59,5018,5000,1.0036
60,5017,5000,1.0034
61,5021,5000,1.0042
62,5013,5000,1.0026
63,5011,5000,1.0022
64,5024,5000,1.0048
65,5029,5000,1.0058
66,5038,5000,1.0076
67,5024,5000,1.0048
68,5039,5000,1.0078
69,5016,5000,1.0032
70,5022,5000,1.0044
71,5017,5000,1.0034
72,5017,5000,1.0034
73,5019,5000,1.0038
74,5012,5000,1.0024
75,5017,5000,1.0034
76,5018,5000,1.0036
77,5009,5000,1.0018
78,5021,5000,1.0042
79,5018,5000,1.0036
80,5016,5000,1.0032
81,5013,5000,1.0026
82,5018,5000,1.0036
83,5018,5000,1.0036
84,5032,5000,1.0064
85,5022,5000,1.0044
86,5013,5000,1.0026
87,5014,5000,1.0028
88,5028,5000,1.0056
89,5021,5000,1.0042
90,5014,5000,1.0028
91,5035,5000,1.007
92,5016,5000,1.0032
93,5018,5000,1.0036
94,5016,5000,1.0032
95,5018,5000,1.0036
96,5017,5000,1.0034
97,5016,5000,1.0032
98,5018,5000,1.0036
99,5019,5000,1.0038
100,5015,5000,1.003
101,5034,5000,1.0068
102,5025,5000,1.005
103,5021,5000,1.0042
104,5023,5000,1.0046
105,5031,5000,1.0062
106,5022,5000,1.0044
107,5011,5000,1.0022
108,5013,5000,1.0026
109,5017,5000,1.0034
110,5017,5000,1.0034
111,5032,5000,1.0064
112,5012,5000,1.0024
113,5021,5000,1.0042
114,5015,5000,1.003
115,5015,5000,1.003
116,5018,5000,1.0036
117,5020,5000,1.004
118,5017,5000,1.0034
119,5021,5000,1.0042
120,5013,5000,1.0026
121,5020,5000,1.004
122,5018,5000,1.0036
123,5018,5000,1.0036
124,5018,5000,1.0036
125,5016,5000,1.0032
126,5027,5000,1.0054
127,5015,5000,1.003
