#,H,OPT_H,H/OPT_H
1,104,100,1.04
2,105,100,1.05
3,101,100,1.01
4,104,100,1.04
5,104,100,1.04
6,104,100,1.04
7,108,100,1.08
8,103,100,1.03
9,102,100,1.02
10,105,100,1.05
11,101,100,1.01
12,103,100,1.03
13,105,100,1.05
14,102,100,1.02
15,108,100,1.08
16,101,100,1.01
17,102,100,1.02
18,103,100,1.03
19,102,100,1.02
20,119,100,1.19
21,102,100,1.02
22,105,100,1.05
23,102,100,1.02
24,103,100,1.03
25,102,100,1.02
26,104,100,1.04
27,102,100,1.02
28,102,100,1.02
29,103,100,1.03
30,105,100,1.05
31,102,100,1.02
32,106,100,1.06
33,101,100,1.01
34,104,100,1.04
35,109,100,1.09
36,101,100,1.01
37,111,100,1.11
38,103,100,1.03
39,102,100,1.02
40,103,100,1.03
41,102,100,1.02
42,103,100,1.03
43,115,100,1.15
44,105,100,1.05
45,102,100,1.02
46,102,100,1.02
47,102,100,1.02
48,102,100,1.02
49,104,100,1.04
50,102,100,1.02
51,102,100,1.02
52,102,100,1.02
53,102,100,1.02
54,107,100,1.07
55,102,100,1.02
56,102,100,1.02
57,107,100,1.07
58,103,100,1.03
59,103,100,1.03
60,104,100,1.04
61,102,100,1.02
62,105,100,1.05
63,102,100,1.02
64,106,100,1.06
65,104,100,1.04
66,102,100,1.02
67,103,100,1.03
68,102,100,1.02
69,102,100,1.02
70,102,100,1.02
71,102,100,1.02
72,105,100,1.05
73,104,100,1.04
74,106,100,1.06
75,111,100,1.11
76,102,100,1.02
77,102,100,1.02
78,103,100,1.03
79,103,100,1.03
80,106,100,1.06
81,102,100,1.02
82,108,100,1.08
83,104,100,1.04
84,104,100,1.04
85,102,100,1.02
86,104,100,1.04
87,105,100,1.05
88,103,100,1.03
89,102,100,1.02
90,105,100,1.05
91,103,100,1.03
92,103,100,1.03
93,108,100,1.08
94,103,100,1.03
95,103,100,1.03
96,102,100,1.02
97,103,100,1.03
98,105,100,1.05
99,102,100,1.02
100,103,100,1.03
101,102,100,1.02
102,103,100,1.03
103,103,100,1.03
104,103,100,1.03
105,114,100,1.14
106,103,100,1.03
107,103,100,1.03
108,101,100,1.01
109,102,100,1.02
110,104,100,1.04
111,103,100,1.03
112,104,100,1.04
113,103,100,1.03
114,108,100,1.08
115,102,100,1.02
116,103,100,1.03
117,107,100,1.07
118,105,100,1.05
119,103,100,1.03
120,102,100,1.02
121,103,100,1.03
122,105,100,1.05
123,104,100,1.04
124,104,100,1.04
125,103,100,1.03
126,107,100,1.07
127,102,100,1.02
128,102,100,1.02
129,105,100,1.05
130,102,100,1.02
131,101,100,1.01
132,102,100,1.02
133,104,100,1.04
134,107,100,1.07
135,105,100,1.05
136,103,100,1.03
