#,H,OPT_H,H/OPT_H
1,200,200,1
2,200,200,1
3,200,200,1
4,200,200,1
5,200,200,1
6,200,200,1
7,200,200,1
8,200,200,1
9,200,200,1
10,200,200,1
11,200,200,1
12,200,200,1
13,200,200,1
14,200,200,1
15,200,200,1
16,200,200,1
17,200,200,1
18,200,200,1
19,200,200,1
20,200,200,1
21,200,200,1
22,200,200,1
23,200,200,1
24,200,200,1
25,200,200,1
26,200,200,1
27,200,200,1
28,200,200,1
29,200,200,1
30,200,200,1
31,200,200,1
32,200,200,1
33,200,200,1
34,200,200,1
35,200,200,1
36,200,200,1
37,200,200,1
38,200,200,1
39,200,200,1
40,200,200,1
41,200,200,1
42,200,200,1
43,200,200,1
44,200,200,1
45,200,200,1
46,200,200,1
47,200,200,1
48,200,200,1
49,200,200,1
50,200,200,1
51,200,200,1
52,200,200,1
53,200,200,1
54,200,200,1
55,200,200,1
56,200,200,1
57,200,200,1
58,200,200,1
59,200,200,1
60,200,200,1
61,200,200,1
62,200,200,1
63,200,200,1
64,200,200,1
65,200,200,1
66,200,200,1
67,200,200,1
68,200,200,1
69,200,200,1
70,200,200,1
71,200,200,1
72,200,200,1
73,200,200,1
74,200,200,1
75,200,200,1
76,200,200,1
77,200,200,1
78,200,200,1
79,200,200,1
80,200,200,1
81,200,200,1
82,200,200,1
83,200,200,1
84,200,200,1
85,200,200,1
86,200,200,1
87,200,200,1
88,200,200,1
89,200,200,1
90,200,200,1
91,200,200,1
92,200,200,1
93,200,200,1
94,200,200,1
95,200,200,1
96,200,200,1
97,200,200,1
98,200,200,1
99,200,200,1
100,200,200,1
101,200,200,1
102,200,200,1
103,200,200,1
104,200,200,1
105,200,200,1
106,200,200,1
107,200,200,1
108,200,200,1
109,200,200,1
110,200,200,1
111,200,200,1
112,200,200,1
113,200,200,1
114,200,200,1
115,200,200,1
116,200,200,1
117,200,200,1
118,200,200,1
119,200,200,1
120,200,200,1
121,200,200,1
122,200,200,1
123,200,200,1
124,200,200,1
125,200,200,1
126,200,200,1
127,200,200,1
128,200,200,1
129,200,200,1
130,200,200,1
131,200,200,1
132,200,200,1
133,200,200,1
134,200,200,1
135,200,200,1
136,200,200,1
137,200,200,1
138,200,200,1
139,200,200,1
140,200,200,1
141,200,200,1
142,200,200,1
143,200,200,1
144,200,200,1
145,200,200,1
146,200,200,1
147,200,200,1
148,200,200,1
149,200,200,1
150,200,200,1
151,200,200,1
152,200,200,1
153,200,200,1
154,200,200,1
155,200,200,1
156,200,200,1
157,200,200,1
158,200,200,1
159,200,200,1
160,200,200,1
161,200,200,1
162,200,200,1
163,200,200,1
164,200,200,1
165,200,200,1
166,200,200,1
167,200,200,1
168,200,200,1
169,200,200,1
170,200,200,1
171,200,200,1
172,200,200,1
173,200,200,1
174,200,200,1
175,200,200,1
176,200,200,1
177,200,200,1
178,200,200,1
179,200,200,1
180,200,200,1
181,200,200,1
182,200,200,1
183,200,200,1
184,200,200,1
185,200,200,1
186,200,200,1
187,200,200,1
188,200,200,1
189,200,200,1
190,200,200,1
191,200,200,1
192,200,200,1
193,200,200,1
194,200,200,1
195,200,200,1
196,200,200,1
197,200,200,1
198,200,200,1
199,200,200,1
200,200,200,1
201,200,200,1
202,200,200,1
203,200,200,1
204,200,200,1
205,200,200,1
206,200,200,1
207,200,200,1
208,200,200,1
209,200,200,1
210,200,200,1
211,200,200,1
212,200,200,1
213,200,200,1
214,200,200,1
215,200,200,1
216,200,200,1
217,200,200,1
218,200,200,1
219,200,200,1
220,200,200,1
221,200,200,1
222,200,200,1
223,200,200,1
224,200,200,1
225,200,200,1
226,200,200,1
227,200,200,1
228,200,200,1
229,200,200,1
230,200,200,1
231,200,200,1
232,200,200,1
233,200,200,1
234,200,200,1
235,200,200,1
236,200,200,1
237,200,200,1
238,200,200,1
239,200,200,1
240,200,200,1
241,200,200,1
242,200,200,1
243,200,200,1
244,200,200,1
245,200,200,1
246,200,200,1
247,200,200,1
248,200,200,1
249,200,200,1
250,200,200,1
251,200,200,1
252,200,200,1
253,200,200,1
254,200,200,1
255,200,200,1
256,200,200,1
257,200,200,1
258,200,200,1
259,200,200,1
260,200,200,1
261,200,200,1
262,200,200,1
263,200,200,1
264,200,200,1
265,200,200,1
266,200,200,1
267,200,200,1
268,200,200,1
269,200,200,1
270,200,200,1
271,200,200,1
272,200,200,1
273,200,200,1
274,200,200,1
275,200,200,1
276,200,200,1
277,200,200,1
278,200,200,1
279,200,200,1
280,200,200,1
281,200,200,1
282,200,200,1
283,200,200,1
284,200,200,1
285,200,200,1
286,200,200,1
287,200,200,1
288,200,200,1
289,200,200,1
290,200,200,1
291,200,200,1
292,200,200,1
293,200,200,1
294,200,200,1
295,200,200,1
296,200,200,1
297,200,200,1
298,200,200,1
299,200,200,1
300,200,200,1
301,200,200,1
302,200,200,1
303,200,200,1
304,200,200,1
305,200,200,1
306,200,200,1
307,200,200,1
308,200,200,1
309,200,200,1
310,200,200,1
311,200,200,1
312,200,200,1
313,200,200,1
314,200,200,1
315,200,200,1
316,200,200,1
317,200,200,1
318,200,200,1
319,200,200,1
320,200,200,1
321,200,200,1
322,200,200,1
323,200,200,1
324,200,200,1
325,200,200,1
326,200,200,1
327,200,200,1
328,200,200,1
329,200,200,1
330,200,200,1
331,200,200,1
332,200,200,1
333,200,200,1
334,200,200,1
335,200,200,1
336,200,200,1
337,200,200,1
338,200,200,1
339,200,200,1
340,200,200,1
341,200,200,1
342,200,200,1
343,200,200,1
344,200,200,1
345,200,200,1
346,200,200,1
347,200,200,1
348,200,200,1
349,200,200,1
350,200,200,1
351,200,200,1
352,200,200,1
353,200,200,1
354,200,200,1
355,200,200,1
356,200,200,1
357,200,200,1
358,200,200,1
359,200,200,1
360,200,200,1
361,200,200,1
362,200,200,1
363,200,200,1
364,200,200,1
365,200,200,1
366,200,200,1
367,200,200,1
368,200,200,1
369,200,200,1
370,200,200,1
371,200,200,1
372,200,200,1
373,200,200,1
374,200,200,1
375,200,200,1
376,200,200,1
377,200,200,1
378,200,200,1
379,200,200,1
380,200,200,1
381,200,200,1
382,200,200,1
383,200,200,1
384,200,200,1
385,200,200,1
386,200,200,1
387,200,200,1
388,200,200,1
389,200,200,1
390,200,200,1
391,200,200,1
392,200,200,1
393,200,200,1
394,200,200,1
395,200,200,1
396,200,200,1
397,200,200,1
398,200,200,1
399,200,200,1
400,200,200,1
401,200,200,1
402,200,200,1
403,200,200,1
404,200,200,1
405,200,200,1
406,200,200,1
407,200,200,1
408,200,200,1
409,200,200,1
410,200,200,1
411,200,200,1
412,200,200,1
413,200,200,1
414,200,200,1
415,200,200,1
416,200,200,1
417,200,200,1
418,200,200,1
419,200,200,1
420,200,200,1
421,200,200,1
422,200,200,1
423,200,200,1
424,200,200,1
425,200,200,1
426,200,200,1
427,200,200,1
428,200,200,1
429,200,200,1
430,200,200,1
431,200,200,1
432,200,200,1
433,200,200,1
434,200,200,1
435,200,200,1
436,200,200,1
437,200,200,1
438,200,200,1
439,200,200,1
440,200,200,1
441,200,200,1
442,200,200,1
443,200,200,1
444,200,200,1
445,200,200,1
446,200,200,1
447,200,200,1
448,200,200,1
449,200,200,1
450,200,200,1
451,200,200,1
452,200,200,1
453,200,200,1
454,200,200,1
455,200,200,1
456,200,200,1
457,200,200,1
458,200,200,1
459,200,200,1
460,200,200,1
461,200,200,1
462,200,200,1
463,200,200,1
464,200,200,1
465,200,200,1
466,200,200,1
467,200,200,1
468,200,200,1
469,200,200,1
470,200,200,1
471,200,200,1
472,200,200,1
473,200,200,1
474,200,200,1
475,200,200,1
476,200,200,1
477,200,200,1
478,200,200,1
479,200,200,1
480,200,200,1
481,200,200,1
482,200,200,1
483,200,200,1
484,200,200,1
485,200,200,1
486,200,200,1
487,200,200,1
488,200,200,1
489,200,200,1
490,200,200,1
491,200,200,1
492,200,200,1
493,200,200,1
494,200,200,1
495,200,200,1
496,200,200,1
497,200,200,1
498,200,200,1
499,200,200,1
500,200,200,1
501,200,200,1
502,200,200,1
503,200,200,1
504,200,200,1
505,200,200,1
506,200,200,1
507,200,200,1
508,200,200,1
509,200,200,1
510,200,200,1
511,200,200,1
512,200,200,1
513,200,200,1
514,200,200,1
515,200,200,1
516,200,200,1
517,200,200,1
518,200,200,1
519,200,200,1
520,200,200,1
521,200,200,1
522,200,200,1
523,200,200,1
524,200,200,1
525,200,200,1
526,200,200,1
527,200,200,1
528,200,200,1
529,200,200,1
530,200,200,1
531,200,200,1
532,200,200,1
533,200,200,1
534,200,200,1
535,200,200,1
536,200,200,1
537,200,200,1
538,200,200,1
539,200,200,1
540,200,200,1
541,200,200,1
542,200,200,1
543,200,200,1
544,200,200,1
545,200,200,1
546,200,200,1
547,200,200,1
548,200,200,1
549,200,200,1
550,200,200,1
551,200,200,1
552,200,200,1
553,200,200,1
554,200,200,1
555,200,200,1
556,200,200,1
557,200,200,1
558,200,200,1
559,200,200,1
560,200,200,1
561,200,200,1
562,200,200,1
563,200,200,1
564,200,200,1
565,200,200,1
566,200,200,1
567,200,200,1
568,200,200,1
569,200,200,1
570,200,200,1
571,200,200,1
572,200,200,1
573,200,200,1
574,200,200,1
575,200,200,1
576,200,200,1
577,200,200,1
578,200,200,1
579,200,200,1
580,200,200,1
581,200,200,1
582,200,200,1
583,200,200,1
584,200,200,1
585,200,200,1
586,200,200,1
587,200,200,1
588,200,200,1
589,200,200,1
590,200,200,1
591,200,200,1
592,200,200,1
593,200,200,1
594,200,200,1
595,200,200,1
596,200,200,1
597,200,200,1
598,200,200,1
599,200,200,1
600,200,200,1
601,200,200,1
602,200,200,1
603,200,200,1
604,200,200,1
605,200,200,1
606,200,200,1
607,200,200,1
608,200,200,1
609,200,200,1
610,200,200,1
611,200,200,1
612,200,200,1
613,200,200,1
614,200,200,1
615,200,200,1
616,200,200,1
617,200,200,1
618,200,200,1
619,200,200,1
620,200,200,1
621,200,200,1
622,200,200,1
623,200,200,1
624,200,200,1
625,200,200,1
626,200,200,1
627,200,200,1
628,200,200,1
629,200,200,1
630,200,200,1
631,200,200,1
632,200,200,1
633,200,200,1
634,200,200,1
635,200,200,1
636,200,200,1
637,200,200,1
638,200,200,1
639,200,200,1
640,200,200,1
641,200,200,1
642,200,200,1
643,200,200,1
644,200,200,1
645,200,200,1
646,200,200,1
647,200,200,1
648,200,200,1
649,200,200,1
650,200,200,1
651,200,200,1
652,200,200,1
653,200,200,1
654,200,200,1
655,200,200,1
656,200,200,1
657,200,200,1
658,200,200,1
659,200,200,1
660,200,200,1
661,200,200,1
662,200,200,1
663,200,200,1
664,200,200,1
665,200,200,1
666,200,200,1
667,200,200,1
668,200,200,1
669,200,200,1
670,200,200,1
671,200,200,1
672,200,200,1
673,200,200,1
674,200,200,1
675,200,200,1
676,200,200,1
677,200,200,1
678,200,200,1
679,200,200,1
680,200,200,1
681,200,200,1
682,200,200,1
683,200,200,1
684,200,200,1
685,200,200,1
686,200,200,1
687,200,200,1
688,200,200,1
689,200,200,1
690,200,200,1
691,200,200,1
692,200,200,1
693,200,200,1
694,200,200,1
695,200,200,1
696,200,200,1
697,200,200,1
698,200,200,1
699,200,200,1
700,200,200,1
701,200,200,1
702,200,200,1
703,200,200,1
704,200,200,1
705,200,200,1
706,200,200,1
707,200,200,1
708,200,200,1
709,200,200,1
710,200,200,1
711,200,200,1
712,200,200,1
713,200,200,1
714,200,200,1
715,200,200,1
716,200,200,1
717,200,200,1
718,200,200,1
719,200,200,1
720,200,200,1
721,200,200,1
722,200,200,1
723,200,200,1
724,200,200,1
725,200,200,1
726,200,200,1
727,200,200,1
728,200,200,1
729,200,200,1
730,200,200,1
731,200,200,1
732,200,200,1
733,200,200,1
734,200,200,1
735,200,200,1
736,200,200,1
737,200,200,1
738,200,200,1
739,200,200,1
740,200,200,1
741,200,200,1
742,200,200,1
743,200,200,1
744,200,200,1
745,200,200,1
746,200,200,1
747,200,200,1
748,200,200,1
749,200,200,1
750,200,200,1
751,200,200,1
752,200,200,1
753,200,200,1
754,200,200,1
755,200,200,1
756,200,200,1
757,200,200,1
758,200,200,1
759,200,200,1
760,200,200,1
761,200,200,1
762,200,200,1
763,200,200,1
764,200,200,1
765,200,200,1
766,200,200,1
767,200,200,1
768,200,200,1
769,200,200,1
770,200,200,1
771,200,200,1
772,200,200,1
773,200,200,1
774,200,200,1
775,200,200,1
776,200,200,1
777,200,200,1
778,200,200,1
779,200,200,1
780,200,200,1
781,200,200,1
782,200,200,1
783,200,200,1
784,200,200,1
785,200,200,1
786,200,200,1
787,200,200,1
788,200,200,1
789,200,200,1
790,200,200,1
791,200,200,1
792,200,200,1
793,200,200,1
794,200,200,1
795,200,200,1
796,200,200,1
797,200,200,1
798,200,200,1
799,200,200,1
800,200,200,1
801,200,200,1
802,200,200,1
803,200,200,1
804,200,200,1
805,200,200,1
806,200,200,1
807,200,200,1
808,200,200,1
809,200,200,1
810,200,200,1
811,200,200,1
812,200,200,1
813,200,200,1
814,200,200,1
815,200,200,1
816,200,200,1
817,200,200,1
818,200,200,1
819,200,200,1
820,200,200,1
821,200,200,1
822,200,200,1
823,200,200,1
824,200,200,1
825,200,200,1
826,200,200,1
827,200,200,1
828,200,200,1
829,200,200,1
830,200,200,1
831,200,200,1
832,200,200,1
833,200,200,1
834,200,200,1
835,200,200,1
836,200,200,1
837,200,200,1
838,200,200,1
839,200,200,1
840,200,200,1
841,200,200,1
842,200,200,1
843,200,200,1
844,200,200,1
845,200,200,1
846,200,200,1
847,200,200,1
848,200,200,1
849,200,200,1
850,200,200,1
851,200,200,1
852,200,200,1
853,200,200,1
854,200,200,1
855,200,200,1
856,200,200,1
857,200,200,1
858,200,200,1
859,200,200,1
860,200,200,1
861,200,200,1
862,200,200,1
863,200,200,1
864,200,200,1
865,200,200,1
866,200,200,1
867,200,200,1
868,200,200,1
869,200,200,1
870,200,200,1
871,200,200,1
872,200,200,1
873,200,200,1
874,200,200,1
875,200,200,1
876,200,200,1
877,200,200,1
878,200,200,1
879,200,200,1
880,200,200,1
881,200,200,1
882,200,200,1
883,200,200,1
884,200,200,1
885,200,200,1
886,200,200,1
887,200,200,1
888,200,200,1
889,200,200,1
890,200,200,1
891,200,200,1
892,200,200,1
893,200,200,1
894,200,200,1
895,200,200,1
896,200,200,1
897,200,200,1
898,200,200,1
899,200,200,1
900,200,200,1
901,200,200,1
902,200,200,1
903,200,200,1
904,200,200,1
905,200,200,1
906,200,200,1
907,200,200,1
908,200,200,1
909,200,200,1
910,200,200,1
911,200,200,1
912,200,200,1
913,200,200,1
914,200,200,1
915,200,200,1
916,200,200,1
917,200,200,1
918,200,200,1
919,200,200,1
920,200,200,1
921,200,200,1
922,200,200,1
923,200,200,1
924,200,200,1
925,200,200,1
926,200,200,1
927,200,200,1
928,200,200,1
929,200,200,1
930,200,200,1
931,200,200,1
932,200,200,1
933,200,200,1
934,200,200,1
935,200,200,1
936,200,200,1
937,200,200,1
938,200,200,1
939,200,200,1
940,200,200,1
941,200,200,1
942,200,200,1
943,200,200,1
944,200,200,1
945,200,200,1
946,200,200,1
947,200,200,1
948,200,200,1
949,200,200,1
950,200,200,1
951,200,200,1
952,200,200,1
953,200,200,1
954,200,200,1
955,200,200,1
956,200,200,1
957,200,200,1
958,200,200,1
959,200,200,1
960,200,200,1
961,200,200,1
962,200,200,1
963,200,200,1
964,200,200,1
965,200,200,1
966,200,200,1
967,200,200,1
968,200,200,1
969,200,200,1
970,200,200,1
971,200,200,1
972,200,200,1
973,200,200,1
974,200,200,1
975,200,200,1
976,200,200,1
977,200,200,1
978,200,200,1
979,200,200,1
980,200,200,1
981,200,200,1
982,200,200,1
983,200,200,1
984,200,200,1
985,200,200,1
986,200,200,1
987,200,200,1
988,200,200,1
989,200,200,1
990,200,200,1
