#,H,OPT_H,H/OPT_H
1,10008,10000,1.0008
2,10007,10000,1.0007
3,10006,10000,1.0006
4,10016,10000,1.0016
5,10013,10000,1.0013
6,10011,10000,1.0011
7,10010,10000,1.001
8,10008,10000,1.0008
9,10012,10000,1.0012
10,10010,10000,1.001
11,10005,10000,1.0005
12,10011,10000,1.0011
13,10008,10000,1.0008
14,10021,10000,1.0021
15,10014,10000,1.0014
16,10010,10000,1.001
17,10008,10000,1.0008
18,10023,10000,1.0023
19,10024,10000,1.0024
20,10015,10000,1.0015
21,10009,10000,1.0009
22,10013,10000,1.0013
23,10008,10000,1.0008
24,10009,10000,1.0009
25,10005,10000,1.0005
26,10022,10000,1.0022
27,10005,10000,1.0005
28,10008,10000,1.0008
29,10009,10000,1.0009
30,10013,10000,1.0013
31,10006,10000,1.0006
32,10007,10000,1.0007
33,10005,10000,1.0005
34,10006,10000,1.0006
35,10005,10000,1.0005
36,10010,10000,1.001
37,10019,10000,1.0019
38,10013,10000,1.0013
39,10011,10000,1.0011
40,10008,10000,1.0008
41,10009,10000,1.0009
42,10020,10000,1.002
43,10009,10000,1.0009
44,10009,10000,1.0009
45,10009,10000,1.0009
46,10004,10000,1.0004
47,10010,10000,1.001
48,10011,10000,1.0011
49,10008,10000,1.0008
50,10011,10000,1.0011
51,10014,10000,1.0014
52,10014,10000,1.0014
53,10011,10000,1.0011
54,10010,10000,1.001
55,10005,10000,1.0005
56,10010,10000,1.001
57,10006,10000,1.0006
58,10012,10000,1.0012
59,10009,10000,1.0009
60,10011,10000,1.0011
61,10012,10000,1.0012
62,10011,10000,1.0011
63,10013,10000,1.0013
64,10008,10000,1.0008
65,10008,10000,1.0008
66,10013,10000,1.0013
67,10010,10000,1.001
68,10014,10000,1.0014
69,10011,10000,1.0011
70,10011,10000,1.0011
71,10013,10000,1.0013
72,10017,10000,1.0017
73,10012,10000,1.0012
74,10009,10000,1.0009
75,10010,10000,1.001
76,10014,10000,1.0014
77,10019,10000,1.0019
78,10006,10000,1.0006
79,10006,10000,1.0006
80,10017,10000,1.0017
81,10011,10000,1.0011
82,10009,10000,1.0009
83,10018,10000,1.0018
84,10010,10000,1.001
85,10016,10000,1.0016
86,10010,10000,1.001
87,10005,10000,1.0005
88,10013,10000,1.0013
89,10018,10000,1.0018
90,10004,10000,1.0004
91,10008,10000,1.0008
92,10016,10000,1.0016
93,10004,10000,1.0004
94,10008,10000,1.0008
95,10015,10000,1.0015
96,10017,10000,1.0017
97,10011,10000,1.0011
98,10019,10000,1.0019
99,10016,10000,1.0016
100,10008,10000,1.0008
101,10004,10000,1.0004
102,10007,10000,1.0007
103,10014,10000,1.0014
104,10009,10000,1.0009
105,10006,10000,1.0006
106,10008,10000,1.0008
107,10013,10000,1.0013
108,10010,10000,1.001
109,10008,10000,1.0008
110,10014,10000,1.0014
111,10008,10000,1.0008
112,10005,10000,1.0005
113,10008,10000,1.0008
114,10007,10000,1.0007
115,10005,10000,1.0005
116,10022,10000,1.0022
117,10012,10000,1.0012
118,10019,10000,1.0019
119,10008,10000,1.0008
120,10010,10000,1.001
121,10011,10000,1.0011
122,10008,10000,1.0008
123,10012,10000,1.0012
124,10010,10000,1.001
125,10014,10000,1.0014
126,10009,10000,1.0009
127,10010,10000,1.001
128,10007,10000,1.0007
129,10003,10000,1.0003
130,10006,10000,1.0006
131,10013,10000,1.0013
132,10019,10000,1.0019
133,10009,10000,1.0009
134,10017,10000,1.0017
135,10014,10000,1.0014
136,10010,10000,1.001
137,10005,10000,1.0005
138,10003,10000,1.0003
139,10022,10000,1.0022
140,10014,10000,1.0014
141,10016,10000,1.0016
142,10010,10000,1.001
143,10007,10000,1.0007
144,10007,10000,1.0007
145,10005,10000,1.0005
146,10012,10000,1.0012
147,10009,10000,1.0009
148,10011,10000,1.0011
149,10007,10000,1.0007
150,10007,10000,1.0007
151,10008,10000,1.0008
152,10012,10000,1.0012
153,10004,10000,1.0004
154,10022,10000,1.0022
155,10010,10000,1.001
156,10008,10000,1.0008
157,10012,10000,1.0012
158,10022,10000,1.0022
159,10007,10000,1.0007
160,10005,10000,1.0005
161,10032,10000,1.0032
162,10008,10000,1.0008
163,10017,10000,1.0017
164,10003,10000,1.0003
165,10012,10000,1.0012
166,10008,10000,1.0008
167,10004,10000,1.0004
168,10010,10000,1.001
169,10006,10000,1.0006
170,10019,10000,1.0019
171,10009,10000,1.0009
172,10017,10000,1.0017
173,10006,10000,1.0006
174,10013,10000,1.0013
175,10009,10000,1.0009
176,10011,10000,1.0011
177,10008,10000,1.0008
178,10010,10000,1.001
179,10018,10000,1.0018
180,10018,10000,1.0018
181,10019,10000,1.0019
182,10024,10000,1.0024
183,10009,10000,1.0009
184,10012,10000,1.0012
185,10009,10000,1.0009
186,10006,10000,1.0006
187,10010,10000,1.001
188,10004,10000,1.0004
189,10014,10000,1.0014
190,10005,10000,1.0005
191,10012,10000,1.0012
192,10014,10000,1.0014
193,10019,10000,1.0019
194,10006,10000,1.0006
195,10006,10000,1.0006
196,10012,10000,1.0012
197,10011,10000,1.0011
198,10004,10000,1.0004
199,10011,10000,1.0011
200,10004,10000,1.0004
201,10005,10000,1.0005
202,10008,10000,1.0008
203,10009,10000,1.0009
204,10018,10000,1.0018
205,10009,10000,1.0009
206,10008,10000,1.0008
207,10003,10000,1.0003
208,10009,10000,1.0009
209,10010,10000,1.001
210,10013,10000,1.0013
211,10005,10000,1.0005
212,10014,10000,1.0014
213,10004,10000,1.0004
214,10015,10000,1.0015
215,10010,10000,1.001
216,10005,10000,1.0005
217,10006,10000,1.0006
218,10011,10000,1.0011
219,10010,10000,1.001
220,10011,10000,1.0011
221,10013,10000,1.0013
222,10006,10000,1.0006
223,10011,10000,1.0011
224,10006,10000,1.0006
225,10008,10000,1.0008
226,10012,10000,1.0012
227,10015,10000,1.0015
228,10012,10000,1.0012
229,10015,10000,1.0015
230,10009,10000,1.0009
231,10018,10000,1.0018
232,10011,10000,1.0011
233,10008,10000,1.0008
234,10008,10000,1.0008
235,10012,10000,1.0012
236,10013,10000,1.0013
237,10003,10000,1.0003
238,10007,10000,1.0007
239,10014,10000,1.0014
240,10009,10000,1.0009
241,10006,10000,1.0006
242,10006,10000,1.0006
243,10006,10000,1.0006
244,10016,10000,1.0016
245,10008,10000,1.0008
246,10023,10000,1.0023
247,10005,10000,1.0005
248,10023,10000,1.0023
249,10007,10000,1.0007
250,10016,10000,1.0016
251,10010,10000,1.001
252,10010,10000,1.001
253,10018,10000,1.0018
254,10017,10000,1.0017
255,10020,10000,1.002
256,10007,10000,1.0007
257,10010,10000,1.001
258,10009,10000,1.0009
259,10003,10000,1.0003
260,10023,10000,1.0023
261,10010,10000,1.001
262,10006,10000,1.0006
263,10025,10000,1.0025
264,10018,10000,1.0018
265,10017,10000,1.0017
266,10009,10000,1.0009
267,10017,10000,1.0017
