#,H,OPT_H,H/OPT_H
589,2294,2000,1.147
590,2000,2000,1
591,2320,2000,1.16
592,2284,2000,1.142
593,2111,2000,1.0555
594,2628,2000,1.314
595,2297,2000,1.1485
596,2232,2000,1.116
597,2012,2000,1.006
598,2460,2000,1.23
599,2000,2000,1
600,2141,2000,1.0705
601,2069,2000,1.0345
602,2000,2000,1
603,2000,2000,1
604,2006,2000,1.003
605,2000,2000,1
606,2124,2000,1.062
607,2000,2000,1
608,2000,2000,1
609,2063,2000,1.0315
610,2295,2000,1.1475
611,2052,2000,1.026
612,2000,2000,1
613,2270,2000,1.135
614,2439,2000,1.2195
615,2235,2000,1.1175
616,2000,2000,1
617,2101,2000,1.0505
618,2000,2000,1
619,2000,2000,1
620,2000,2000,1
621,2248,2000,1.124
622,2475,2000,1.2375
623,2000,2000,1
624,2641,2000,1.3205
625,2215,2000,1.1075
626,2231,2000,1.1155
627,2224,2000,1.112
628,2310,2000,1.155
629,2000,2000,1
630,2009,2000,1.0045
631,2000,2000,1
632,2000,2000,1
633,2707,2000,1.3535
634,2000,2000,1
635,2295,2000,1.1475
636,2000,2000,1
637,2213,2000,1.1065
638,2092,2000,1.046
639,2000,2000,1
640,2000,2000,1
641,2000,2000,1
642,2000,2000,1
643,2000,2000,1
644,2004,2000,1.002
645,2062,2000,1.031
646,2000,2000,1
647,2000,2000,1
648,2173,2000,1.0865
649,2000,2000,1
650,2000,2000,1
651,2000,2000,1
652,2000,2000,1
653,2151,2000,1.0755
654,2187,2000,1.0935
655,2287,2000,1.1435
656,2000,2000,1
657,2270,2000,1.135
658,2331,2000,1.1655
659,2000,2000,1
660,2509,2000,1.2545
661,2000,2000,1
662,2158,2000,1.079
663,2000,2000,1
664,2196,2000,1.098
665,2000,2000,1
666,2341,2000,1.1705
667,2064,2000,1.032
668,2000,2000,1
669,2000,2000,1
670,2000,2000,1
671,2817,2000,1.4085
672,2000,2000,1
673,2254,2000,1.127
674,2000,2000,1
675,2000,2000,1
676,2000,2000,1
677,2083,2000,1.0415
678,2000,2000,1
679,2931,2000,1.4655
680,2348,2000,1.174
681,2000,2000,1
682,2000,2000,1
683,2059,2000,1.0295
684,2000,2000,1
685,2000,2000,1
686,2121,2000,1.0605
687,2086,2000,1.043
688,2000,2000,1
689,2000,2000,1
690,2000,2000,1
691,2121,2000,1.0605
692,2164,2000,1.082
693,2000,2000,1
694,2637,2000,1.3185
695,2311,2000,1.1555
696,2611,2000,1.3055
697,2088,2000,1.044
698,2465,2000,1.2325
699,2400,2000,1.2
700,2000,2000,1
701,2402,2000,1.201
702,2023,2000,1.0115
703,2000,2000,1
704,2000,2000,1
705,2000,2000,1
706,2000,2000,1
707,2000,2000,1
708,2159,2000,1.0795
709,2526,2000,1.263
710,2000,2000,1
711,2055,2000,1.0275
712,2000,2000,1
713,2000,2000,1
714,2000,2000,1
715,2000,2000,1
716,2148,2000,1.074
717,2000,2000,1
718,2000,2000,1
719,2000,2000,1
720,2000,2000,1
721,2000,2000,1
722,2000,2000,1
723,2000,2000,1
724,2091,2000,1.0455
725,2450,2000,1.225
726,2000,2000,1
727,2249,2000,1.1245
728,2000,2000,1
729,2000,2000,1
730,2447,2000,1.2235
731,2153,2000,1.0765
732,2000,2000,1
733,2000,2000,1
734,2902,2000,1.451
735,2286,2000,1.143
736,2450,2000,1.225
737,2000,2000,1
738,2082,2000,1.041
739,2000,2000,1
740,2106,2000,1.053
741,2074,2000,1.037
742,2000,2000,1
743,2400,2000,1.2
744,2000,2000,1
745,2000,2000,1
746,2054,2000,1.027
747,2154,2000,1.077
748,2484,2000,1.242
749,2000,2000,1
750,2150,2000,1.075
751,2000,2000,1
752,2000,2000,1
753,2000,2000,1
754,2076,2000,1.038
755,2454,2000,1.227
756,2451,2000,1.2255
757,2627,2000,1.3135
758,2097,2000,1.0485
759,2083,2000,1.0415
760,2263,2000,1.1315
761,2200,2000,1.1
762,2213,2000,1.1065
763,2241,2000,1.1205
764,2000,2000,1
765,2000,2000,1
766,2861,2000,1.4305
767,2000,2000,1
768,2484,2000,1.242
769,2133,2000,1.0665
770,2000,2000,1
771,2000,2000,1
772,2000,2000,1
773,2000,2000,1
774,2184,2000,1.092
775,2102,2000,1.051
776,2000,2000,1
777,2000,2000,1
778,2810,2000,1.405
779,2283,2000,1.1415
780,2000,2000,1
781,2137,2000,1.0685
782,2462,2000,1.231
783,2614,2000,1.307
784,2000,2000,1
785,2000,2000,1
786,2000,2000,1
787,2000,2000,1
788,2969,2000,1.4845
789,2000,2000,1
790,2090,2000,1.045
791,2289,2000,1.1445
792,2268,2000,1.134
793,2066,2000,1.033
794,3062,2000,1.531
795,2000,2000,1
796,2446,2000,1.223
797,2046,2000,1.023
798,2227,2000,1.1135
799,2460,2000,1.23
800,2000,2000,1
801,2000,2000,1
802,2330,2000,1.165
803,2000,2000,1
804,2066,2000,1.033
805,2000,2000,1
806,2000,2000,1
807,2000,2000,1
808,2000,2000,1
809,2000,2000,1
810,2045,2000,1.0225
811,2157,2000,1.0785
812,2000,2000,1
813,2714,2000,1.357
814,2055,2000,1.0275
815,2452,2000,1.226
816,2023,2000,1.0115
817,2033,2000,1.0165
818,2300,2000,1.15
819,2000,2000,1
820,2090,2000,1.045
821,2000,2000,1
822,2000,2000,1
823,2333,2000,1.1665
824,2820,2000,1.41
825,2000,2000,1
826,2000,2000,1
827,2000,2000,1
828,2000,2000,1
829,2045,2000,1.0225
830,2000,2000,1
831,2026,2000,1.013
832,2000,2000,1
833,2077,2000,1.0385
834,2726,2000,1.363
835,2428,2000,1.214
836,2000,2000,1
837,2000,2000,1
838,2491,2000,1.2455
839,2000,2000,1
840,2000,2000,1
841,2101,2000,1.0505
842,2401,2000,1.2005
843,2000,2000,1
844,2000,2000,1
845,2000,2000,1
846,2166,2000,1.083
847,2000,2000,1
848,2099,2000,1.0495
849,2270,2000,1.135
850,2317,2000,1.1585
851,2000,2000,1
852,2066,2000,1.033
853,2065,2000,1.0325
854,2000,2000,1
855,2000,2000,1
856,2348,2000,1.174
857,2117,2000,1.0585
858,2000,2000,1
859,2080,2000,1.04
860,2000,2000,1
861,2145,2000,1.0725
862,2651,2000,1.3255
863,2000,2000,1
864,2560,2000,1.28
865,2000,2000,1
866,2089,2000,1.0445
867,2000,2000,1
868,2000,2000,1
869,2000,2000,1
870,2000,2000,1
871,2123,2000,1.0615
872,2000,2000,1
873,2237,2000,1.1185
874,2000,2000,1
875,2000,2000,1
876,2173,2000,1.0865
877,2690,2000,1.345
878,2000,2000,1
879,2312,2000,1.156
880,2000,2000,1
881,2474,2000,1.237
882,2562,2000,1.281
883,2000,2000,1
884,2193,2000,1.0965
885,2182,2000,1.091
886,2295,2000,1.1475
887,2348,2000,1.174
888,2384,2000,1.192
889,2036,2000,1.018
890,2133,2000,1.0665
891,2036,2000,1.018
892,2000,2000,1
893,2000,2000,1
894,2185,2000,1.0925
895,2238,2000,1.119
896,2055,2000,1.0275
897,2000,2000,1
898,2000,2000,1
899,2000,2000,1
900,2482,2000,1.241
901,2242,2000,1.121
902,2364,2000,1.182
903,2000,2000,1
904,2000,2000,1
905,2017,2000,1.0085
906,2168,2000,1.084
907,2000,2000,1
908,2215,2000,1.1075
909,2000,2000,1
910,2000,2000,1
911,2138,2000,1.069
912,2379,2000,1.1895
913,2000,2000,1
914,2297,2000,1.1485
915,2000,2000,1
916,2000,2000,1
917,2213,2000,1.1065
918,2490,2000,1.245
919,2000,2000,1
920,2197,2000,1.0985
921,2642,2000,1.321
922,2000,2000,1
923,2000,2000,1
924,2000,2000,1
925,2049,2000,1.0245
926,2021,2000,1.0105
927,2000,2000,1
928,2207,2000,1.1035
929,2000,2000,1
930,2294,2000,1.147
931,2024,2000,1.012
932,2118,2000,1.059
933,2142,2000,1.071
934,2000,2000,1
935,2311,2000,1.1555
936,2093,2000,1.0465
937,2218,2000,1.109
938,2350,2000,1.175
939,2000,2000,1
940,2167,2000,1.0835
941,2317,2000,1.1585
942,2000,2000,1
943,2000,2000,1
944,2000,2000,1
945,2264,2000,1.132
946,2000,2000,1
947,2000,2000,1
948,2298,2000,1.149
949,2000,2000,1
950,2006,2000,1.003
951,2000,2000,1
952,2056,2000,1.028
953,2220,2000,1.11
954,2000,2000,1
955,2000,2000,1
956,2000,2000,1
957,2000,2000,1
958,2000,2000,1
959,2038,2000,1.019
960,2000,2000,1
961,2000,2000,1
