#,H,OPT_H,H/OPT_H
1,534,500,1.068
2,526,500,1.052
3,516,500,1.032
4,515,500,1.03
5,514,500,1.028
6,513,500,1.026
7,513,500,1.026
8,515,500,1.03
9,522,500,1.044
10,514,500,1.028
11,522,500,1.044
12,529,500,1.058
13,517,500,1.034
14,541,500,1.082
15,512,500,1.024
16,541,500,1.082
17,521,500,1.042
18,532,500,1.064
19,520,500,1.04
20,518,500,1.036
21,510,500,1.02
22,512,500,1.024
23,545,500,1.09
24,518,500,1.036
25,526,500,1.052
26,515,500,1.03
27,523,500,1.046
28,536,500,1.072
29,512,500,1.024
30,518,500,1.036
31,528,500,1.056
32,520,500,1.04
33,562,500,1.124
34,518,500,1.036
35,516,500,1.032
36,542,500,1.084
37,518,500,1.036
38,523,500,1.046
39,520,500,1.04
40,527,500,1.054
41,526,500,1.052
42,528,500,1.056
43,525,500,1.05
44,527,500,1.054
45,526,500,1.052
46,515,500,1.03
47,509,500,1.018
48,516,500,1.032
49,523,500,1.046
50,539,500,1.078
51,528,500,1.056
52,520,500,1.04
53,511,500,1.022
54,513,500,1.026
55,511,500,1.022
56,527,500,1.054
57,521,500,1.042
58,517,500,1.034
59,527,500,1.054
60,518,500,1.036
61,514,500,1.028
62,517,500,1.034
63,512,500,1.024
64,511,500,1.022
65,517,500,1.034
66,523,500,1.046
67,512,500,1.024
68,517,500,1.034
69,532,500,1.064
70,519,500,1.038
71,520,500,1.04
72,511,500,1.022
73,515,500,1.03
74,535,500,1.07
75,527,500,1.054
76,513,500,1.026
77,520,500,1.04
78,524,500,1.048
79,524,500,1.048
80,522,500,1.044
81,519,500,1.038
82,511,500,1.022
83,526,500,1.052
84,507,500,1.014
85,518,500,1.036
86,514,500,1.028
87,507,500,1.014
88,532,500,1.064
89,532,500,1.064
90,544,500,1.088
91,527,500,1.054
92,520,500,1.04
93,512,500,1.024
94,576,500,1.152
95,517,500,1.034
96,523,500,1.046
97,523,500,1.046
98,536,500,1.072
99,517,500,1.034
100,542,500,1.084
101,547,500,1.094
102,514,500,1.028
103,518,500,1.036
104,604,500,1.208
105,515,500,1.03
106,525,500,1.05
107,519,500,1.038
108,527,500,1.054
109,530,500,1.06
110,530,500,1.06
111,507,500,1.014
112,536,500,1.072
113,514,500,1.028
114,510,500,1.02
115,554,500,1.108
116,532,500,1.064
117,518,500,1.036
118,579,500,1.158
119,536,500,1.072
120,518,500,1.036
121,526,500,1.052
122,514,500,1.028
123,511,500,1.022
124,516,500,1.032
125,526,500,1.052
126,515,500,1.03
127,521,500,1.042
128,529,500,1.058
129,517,500,1.034
130,521,500,1.042
131,507,500,1.014
132,521,500,1.042
133,591,500,1.182
134,517,500,1.034
135,523,500,1.046
136,508,500,1.016
137,521,500,1.042
138,572,500,1.144
139,531,500,1.062
140,516,500,1.032
141,509,500,1.018
142,518,500,1.036
143,521,500,1.042
144,529,500,1.058
145,516,500,1.032
146,522,500,1.044
147,519,500,1.038
148,513,500,1.026
149,517,500,1.034
150,536,500,1.072
151,516,500,1.032
152,551,500,1.102
153,511,500,1.022
154,537,500,1.074
155,526,500,1.052
156,542,500,1.084
157,521,500,1.042
158,519,500,1.038
159,525,500,1.05
160,518,500,1.036
161,547,500,1.094
162,516,500,1.032
163,516,500,1.032
164,520,500,1.04
165,537,500,1.074
166,524,500,1.048
167,528,500,1.056
168,527,500,1.054
169,517,500,1.034
170,518,500,1.036
171,526,500,1.052
172,519,500,1.038
173,542,500,1.084
174,533,500,1.066
175,527,500,1.054
176,566,500,1.132
177,543,500,1.086
178,528,500,1.056
179,531,500,1.062
180,515,500,1.03
181,518,500,1.036
182,520,500,1.04
183,548,500,1.096
184,520,500,1.04
185,509,500,1.018
186,519,500,1.038
187,515,500,1.03
188,516,500,1.032
189,518,500,1.036
190,514,500,1.028
191,513,500,1.026
192,512,500,1.024
193,520,500,1.04
194,517,500,1.034
195,546,500,1.092
196,546,500,1.092
197,551,500,1.102
198,509,500,1.018
199,518,500,1.036
200,521,500,1.042
201,519,500,1.038
202,519,500,1.038
203,532,500,1.064
204,516,500,1.032
205,556,500,1.112
206,516,500,1.032
207,521,500,1.042
208,518,500,1.036
209,517,500,1.034
210,562,500,1.124
211,510,500,1.02
212,510,500,1.02
213,515,500,1.03
214,532,500,1.064
215,514,500,1.028
216,528,500,1.056
217,518,500,1.036
218,513,500,1.026
219,512,500,1.024
220,516,500,1.032
221,509,500,1.018
222,516,500,1.032
223,517,500,1.034
224,533,500,1.066
225,528,500,1.056
226,552,500,1.104
227,532,500,1.064
228,537,500,1.074
229,518,500,1.036
230,513,500,1.026
231,571,500,1.142
232,555,500,1.11
233,529,500,1.058
234,534,500,1.068
235,529,500,1.058
236,520,500,1.04
237,531,500,1.062
238,528,500,1.056
239,516,500,1.032
240,554,500,1.108
241,535,500,1.07
242,520,500,1.04
243,548,500,1.096
244,522,500,1.044
245,522,500,1.044
246,521,500,1.042
247,542,500,1.084
248,522,500,1.044
249,529,500,1.058
250,518,500,1.036
251,522,500,1.044
252,514,500,1.028
253,519,500,1.038
254,529,500,1.058
255,516,500,1.032
256,519,500,1.038
257,523,500,1.046
258,546,500,1.092
259,524,500,1.048
260,510,500,1.02
261,516,500,1.032
262,535,500,1.07
263,555,500,1.11
264,524,500,1.048
265,522,500,1.044
266,534,500,1.068
267,531,500,1.062
268,511,500,1.022
269,510,500,1.02
270,529,500,1.058
271,513,500,1.026
272,543,500,1.086
273,514,500,1.028
274,524,500,1.048
275,517,500,1.034
276,524,500,1.048
277,535,500,1.07
278,525,500,1.05
279,525,500,1.05
280,519,500,1.038
281,514,500,1.028
282,531,500,1.062
283,524,500,1.048
284,520,500,1.04
285,513,500,1.026
286,517,500,1.034
287,528,500,1.056
288,522,500,1.044
289,516,500,1.032
290,513,500,1.026
291,525,500,1.05
292,509,500,1.018
293,511,500,1.022
294,517,500,1.034
295,523,500,1.046
296,519,500,1.038
297,528,500,1.056
298,518,500,1.036
299,520,500,1.04
300,515,500,1.03
301,521,500,1.042
302,510,500,1.02
303,559,500,1.118
304,517,500,1.034
305,520,500,1.04
306,516,500,1.032
307,529,500,1.058
308,521,500,1.042
309,523,500,1.046
310,518,500,1.036
311,520,500,1.04
312,528,500,1.056
313,519,500,1.038
314,520,500,1.04
315,514,500,1.028
316,514,500,1.028
317,523,500,1.046
318,511,500,1.022
319,522,500,1.044
320,525,500,1.05
321,523,500,1.046
322,519,500,1.038
323,531,500,1.062
324,514,500,1.028
325,513,500,1.026
326,522,500,1.044
327,522,500,1.044
328,554,500,1.108
329,511,500,1.022
330,539,500,1.078
331,515,500,1.03
332,534,500,1.068
333,538,500,1.076
334,520,500,1.04
335,539,500,1.078
336,523,500,1.046
337,514,500,1.028
338,512,500,1.024
339,523,500,1.046
340,521,500,1.042
341,541,500,1.082
342,516,500,1.032
343,518,500,1.036
344,521,500,1.042
345,518,500,1.036
346,518,500,1.036
347,509,500,1.018
348,522,500,1.044
349,514,500,1.028
350,526,500,1.052
351,517,500,1.034
352,533,500,1.066
353,563,500,1.126
354,517,500,1.034
355,517,500,1.034
356,518,500,1.036
357,522,500,1.044
358,516,500,1.032
359,522,500,1.044
360,539,500,1.078
361,529,500,1.058
362,511,500,1.022
363,538,500,1.076
364,514,500,1.028
365,512,500,1.024
366,525,500,1.05
367,560,500,1.12
368,513,500,1.026
369,521,500,1.042
370,528,500,1.056
371,508,500,1.016
372,527,500,1.054
373,520,500,1.04
374,515,500,1.03
375,512,500,1.024
376,526,500,1.052
377,528,500,1.056
378,512,500,1.024
379,515,500,1.03
380,523,500,1.046
381,514,500,1.028
382,516,500,1.032
383,556,500,1.112
384,517,500,1.034
385,516,500,1.032
386,534,500,1.068
387,524,500,1.048
388,538,500,1.076
389,519,500,1.038
390,516,500,1.032
391,515,500,1.03
392,520,500,1.04
393,529,500,1.058
394,525,500,1.05
395,547,500,1.094
396,519,500,1.038
397,526,500,1.052
398,515,500,1.03
399,520,500,1.04
400,543,500,1.086
401,520,500,1.04
402,521,500,1.042
403,522,500,1.044
404,524,500,1.048
405,527,500,1.054
406,518,500,1.036
407,523,500,1.046
408,560,500,1.12
409,571,500,1.142
410,523,500,1.046
411,528,500,1.056
412,525,500,1.05
413,517,500,1.034
414,528,500,1.056
415,515,500,1.03
416,536,500,1.072
417,511,500,1.022
418,523,500,1.046
419,580,500,1.16
420,522,500,1.044
421,518,500,1.036
422,518,500,1.036
423,516,500,1.032
424,511,500,1.022
425,510,500,1.02
426,520,500,1.04
427,516,500,1.032
428,507,500,1.014
429,531,500,1.062
430,550,500,1.1
431,506,500,1.012
432,520,500,1.04
433,520,500,1.04
434,517,500,1.034
435,519,500,1.038
436,520,500,1.04
437,528,500,1.056
438,528,500,1.056
439,528,500,1.056
440,547,500,1.094
441,518,500,1.036
442,515,500,1.03
443,520,500,1.04
444,530,500,1.06
445,512,500,1.024
446,518,500,1.036
447,528,500,1.056
448,535,500,1.07
449,522,500,1.044
450,516,500,1.032
451,513,500,1.026
452,518,500,1.036
453,516,500,1.032
454,518,500,1.036
455,517,500,1.034
456,520,500,1.04
457,513,500,1.026
458,524,500,1.048
459,517,500,1.034
460,514,500,1.028
461,520,500,1.04
462,527,500,1.054
463,506,500,1.012
464,521,500,1.042
465,521,500,1.042
466,516,500,1.032
467,525,500,1.05
468,519,500,1.038
469,514,500,1.028
470,524,500,1.048
471,517,500,1.034
472,519,500,1.038
473,519,500,1.038
474,514,500,1.028
475,523,500,1.046
476,526,500,1.052
477,523,500,1.046
478,547,500,1.094
479,528,500,1.056
480,525,500,1.05
481,512,500,1.024
482,527,500,1.054
483,517,500,1.034
484,528,500,1.056
485,524,500,1.048
486,526,500,1.052
487,526,500,1.052
488,522,500,1.044
489,516,500,1.032
490,520,500,1.04
491,544,500,1.088
492,524,500,1.048
493,513,500,1.026
494,525,500,1.05
495,524,500,1.048
496,520,500,1.04
497,537,500,1.074
498,528,500,1.056
499,530,500,1.06
500,518,500,1.036
501,526,500,1.052
502,526,500,1.052
503,516,500,1.032
504,515,500,1.03
505,529,500,1.058
506,517,500,1.034
507,530,500,1.06
508,515,500,1.03
509,514,500,1.028
510,512,500,1.024
511,517,500,1.034
512,543,500,1.086
513,517,500,1.034
514,513,500,1.026
515,538,500,1.076
516,513,500,1.026
517,522,500,1.044
518,514,500,1.028
519,518,500,1.036
520,512,500,1.024
521,531,500,1.062
522,517,500,1.034
523,531,500,1.062
524,519,500,1.038
525,511,500,1.022
526,518,500,1.036
527,514,500,1.028
528,515,500,1.03
529,524,500,1.048
530,516,500,1.032
531,518,500,1.036
532,520,500,1.04
533,522,500,1.044
534,517,500,1.034
535,560,500,1.12
536,521,500,1.042
537,531,500,1.062
538,518,500,1.036
539,528,500,1.056
540,518,500,1.036
541,528,500,1.056
542,514,500,1.028
543,514,500,1.028
544,522,500,1.044
545,526,500,1.052
546,544,500,1.088
547,531,500,1.062
548,517,500,1.034
549,510,500,1.02
550,517,500,1.034
551,509,500,1.018
552,513,500,1.026
553,522,500,1.044
554,525,500,1.05
555,511,500,1.022
556,526,500,1.052
557,516,500,1.032
558,558,500,1.116
559,521,500,1.042
560,509,500,1.018
561,517,500,1.034
562,518,500,1.036
563,525,500,1.05
564,505,500,1.01
565,523,500,1.046
566,518,500,1.036
567,523,500,1.046
568,541,500,1.082
569,521,500,1.042
570,533,500,1.066
571,515,500,1.03
572,510,500,1.02
573,507,500,1.014
574,506,500,1.012
