#,H,OPT_H,H/OPT_H
319,211,200,1.055
320,227,200,1.135
321,212,200,1.06
322,208,200,1.04
323,216,200,1.08
324,208,200,1.04
325,207,200,1.035
326,215,200,1.075
327,223,200,1.115
328,205,200,1.025
329,221,200,1.105
330,212,200,1.06
331,207,200,1.035
332,215,200,1.075
333,212,200,1.06
334,215,200,1.075
335,228,200,1.14
336,216,200,1.08
337,224,200,1.12
338,234,200,1.17
339,231,200,1.155
340,222,200,1.11
341,218,200,1.09
342,212,200,1.06
343,207,200,1.035
344,209,200,1.045
345,221,200,1.105
346,206,200,1.03
347,211,200,1.055
348,204,200,1.02
349,227,200,1.135
350,221,200,1.105
351,218,200,1.09
352,223,200,1.115
353,214,200,1.07
354,246,200,1.23
355,234,200,1.17
356,236,200,1.18
357,211,200,1.055
358,218,200,1.09
359,242,200,1.21
360,210,200,1.05
361,226,200,1.13
362,208,200,1.04
363,213,200,1.065
364,213,200,1.065
365,208,200,1.04
366,212,200,1.06
367,204,200,1.02
368,211,200,1.055
369,211,200,1.055
370,248,200,1.24
371,222,200,1.11
372,240,200,1.2
373,219,200,1.095
374,217,200,1.085
375,217,200,1.085
376,230,200,1.15
377,226,200,1.13
378,215,200,1.075
379,216,200,1.08
380,213,200,1.065
381,207,200,1.035
382,219,200,1.095
383,224,200,1.12
384,205,200,1.025
385,213,200,1.065
386,227,200,1.135
387,229,200,1.145
388,213,200,1.065
389,209,200,1.045
390,208,200,1.04
391,212,200,1.06
392,222,200,1.11
393,209,200,1.045
394,221,200,1.105
395,234,200,1.17
396,211,200,1.055
397,228,200,1.14
398,210,200,1.05
399,213,200,1.065
400,215,200,1.075
401,213,200,1.065
402,220,200,1.1
403,230,200,1.15
404,213,200,1.065
405,208,200,1.04
406,204,200,1.02
407,247,200,1.235
408,210,200,1.05
409,213,200,1.065
410,224,200,1.12
411,213,200,1.065
412,209,200,1.045
413,209,200,1.045
414,214,200,1.07
415,209,200,1.045
416,212,200,1.06
417,210,200,1.05
418,214,200,1.07
419,210,200,1.05
420,216,200,1.08
421,209,200,1.045
422,218,200,1.09
423,209,200,1.045
424,217,200,1.085
425,208,200,1.04
426,205,200,1.025
427,221,200,1.105
428,206,200,1.03
429,225,200,1.125
430,218,200,1.09
431,213,200,1.065
432,211,200,1.055
433,211,200,1.055
434,214,200,1.07
435,215,200,1.075
436,220,200,1.1
437,230,200,1.15
438,231,200,1.155
439,208,200,1.04
440,216,200,1.08
441,208,200,1.04
442,207,200,1.035
443,222,200,1.11
444,209,200,1.045
445,241,200,1.205
446,209,200,1.045
447,215,200,1.075
448,206,200,1.03
449,217,200,1.085
450,218,200,1.09
451,216,200,1.08
452,208,200,1.04
