#,H,OPT_H,H/OPT_H
1,5278,5000,1.0556
2,5127,5000,1.0254
3,5190,5000,1.038
4,5171,5000,1.0342
5,5222,5000,1.0444
6,5323,5000,1.0646
7,5251,5000,1.0502
8,5250,5000,1.05
9,5189,5000,1.0378
10,5126,5000,1.0252
11,5486,5000,1.0972
12,5379,5000,1.0758
13,5213,5000,1.0426
14,5115,5000,1.023
15,5272,5000,1.0544
16,5284,5000,1.0568
17,5412,5000,1.0824
18,5360,5000,1.072
19,5289,5000,1.0578
20,5237,5000,1.0474
21,5404,5000,1.0808
22,5112,5000,1.0224
23,5199,5000,1.0398
24,5225,5000,1.045
25,5195,5000,1.039
26,5577,5000,1.1154
27,5181,5000,1.0362
28,5077,5000,1.0154
29,5092,5000,1.0184
30,5189,5000,1.0378
31,5184,5000,1.0368
32,5156,5000,1.0312
33,5207,5000,1.0414
34,5132,5000,1.0264
35,5177,5000,1.0354
36,5285,5000,1.057
37,5123,5000,1.0246
38,5227,5000,1.0454
39,5239,5000,1.0478
40,5153,5000,1.0306
41,5247,5000,1.0494
42,5190,5000,1.038
43,5170,5000,1.034
44,5134,5000,1.0268
45,5257,5000,1.0514
46,5220,5000,1.044
47,5224,5000,1.0448
48,5288,5000,1.0576
49,5094,5000,1.0188
50,5313,5000,1.0626
51,5203,5000,1.0406
52,5232,5000,1.0464
53,5129,5000,1.0258
54,5213,5000,1.0426
55,5080,5000,1.016
56,5213,5000,1.0426
57,5341,5000,1.0682
58,5230,5000,1.046
59,5306,5000,1.0612
60,5184,5000,1.0368
61,5183,5000,1.0366
62,5367,5000,1.0734
63,5165,5000,1.033
64,5226,5000,1.0452
65,5219,5000,1.0438
66,5192,5000,1.0384
67,5190,5000,1.038
68,5205,5000,1.041
69,5332,5000,1.0664
70,5237,5000,1.0474
71,5377,5000,1.0754
72,5215,5000,1.043
73,5208,5000,1.0416
74,5259,5000,1.0518
75,5138,5000,1.0276
76,5168,5000,1.0336
77,5208,5000,1.0416
78,5271,5000,1.0542
79,5121,5000,1.0242
80,5316,5000,1.0632
81,5161,5000,1.0322
82,5320,5000,1.064
83,5479,5000,1.0958
84,5293,5000,1.0586
85,5299,5000,1.0598
86,5163,5000,1.0326
87,5267,5000,1.0534
88,5240,5000,1.048
89,5302,5000,1.0604
90,5285,5000,1.057
91,5227,5000,1.0454
92,5307,5000,1.0614
93,5324,5000,1.0648
94,5392,5000,1.0784
95,5212,5000,1.0424
96,5237,5000,1.0474
97,5514,5000,1.1028
98,5105,5000,1.021
99,5104,5000,1.0208
100,5231,5000,1.0462
101,5419,5000,1.0838
102,5231,5000,1.0462
103,5301,5000,1.0602
104,5149,5000,1.0298
