#,H,OPT_H,H/OPT_H
1,500,500,1
2,519,500,1.038
3,500,500,1
4,500,500,1
5,500,500,1
6,500,500,1
7,621,500,1.242
8,547,500,1.094
9,500,500,1
10,585,500,1.17
11,545,500,1.09
12,500,500,1
13,554,500,1.108
14,684,500,1.368
15,526,500,1.052
16,500,500,1
17,555,500,1.11
18,500,500,1
19,633,500,1.266
20,526,500,1.052
21,500,500,1
22,567,500,1.134
23,508,500,1.016
24,500,500,1
25,528,500,1.056
26,629,500,1.258
27,521,500,1.042
28,500,500,1
29,568,500,1.136
30,500,500,1
31,537,500,1.074
32,500,500,1
33,500,500,1
34,500,500,1
35,541,500,1.082
36,527,500,1.054
37,557,500,1.114
38,520,500,1.04
39,500,500,1
40,500,500,1
41,510,500,1.02
42,643,500,1.286
43,517,500,1.034
44,500,500,1
45,500,500,1
46,592,500,1.184
47,544,500,1.088
48,500,500,1
49,500,500,1
50,566,500,1.132
51,540,500,1.08
52,500,500,1
53,500,500,1
54,502,500,1.004
55,508,500,1.016
56,580,500,1.16
57,506,500,1.012
58,563,500,1.126
59,534,500,1.068
60,500,500,1
61,503,500,1.006
62,539,500,1.078
63,500,500,1
64,584,500,1.168
65,500,500,1
66,500,500,1
67,500,500,1
68,500,500,1
69,537,500,1.074
70,553,500,1.106
71,500,500,1
72,530,500,1.06
73,500,500,1
74,574,500,1.148
75,500,500,1
76,528,500,1.056
77,500,500,1
78,627,500,1.254
79,594,500,1.188
80,500,500,1
81,500,500,1
82,544,500,1.088
83,500,500,1
84,549,500,1.098
85,558,500,1.116
86,743,500,1.486
87,500,500,1
88,610,500,1.22
89,500,500,1
90,568,500,1.136
91,500,500,1
92,500,500,1
93,522,500,1.044
94,500,500,1
95,510,500,1.02
96,664,500,1.328
97,500,500,1
98,500,500,1
99,602,500,1.204
100,500,500,1
101,500,500,1
102,500,500,1
103,500,500,1
104,500,500,1
105,723,500,1.446
106,518,500,1.036
107,610,500,1.22
108,500,500,1
109,500,500,1
110,500,500,1
111,503,500,1.006
112,500,500,1
113,500,500,1
114,627,500,1.254
115,562,500,1.124
116,500,500,1
117,500,500,1
118,500,500,1
119,548,500,1.096
120,500,500,1
121,559,500,1.118
122,596,500,1.192
123,500,500,1
124,500,500,1
125,519,500,1.038
126,500,500,1
127,552,500,1.104
128,572,500,1.144
129,673,500,1.346
130,636,500,1.272
131,500,500,1
132,500,500,1
133,530,500,1.06
134,528,500,1.056
135,520,500,1.04
136,534,500,1.068
137,500,500,1
138,574,500,1.148
139,566,500,1.132
140,753,500,1.506
141,500,500,1
142,690,500,1.38
143,742,500,1.484
144,500,500,1
145,558,500,1.116
146,500,500,1
147,507,500,1.014
148,664,500,1.328
149,500,500,1
150,500,500,1
151,500,500,1
152,609,500,1.218
