#,H,OPT_H,H/OPT_H
1,5098,5000,1.0196
2,5348,5000,1.0696
3,5100,5000,1.02
4,5087,5000,1.0174
5,5046,5000,1.0092
6,5155,5000,1.031
7,5146,5000,1.0292
8,5095,5000,1.019
9,5102,5000,1.0204
10,5387,5000,1.0774
11,5106,5000,1.0212
12,5148,5000,1.0296
13,5306,5000,1.0612
14,5121,5000,1.0242
15,5089,5000,1.0178
16,5091,5000,1.0182
17,5103,5000,1.0206
18,5102,5000,1.0204
19,5254,5000,1.0508
20,5091,5000,1.0182
21,5146,5000,1.0292
22,5080,5000,1.016
23,5294,5000,1.0588
24,5122,5000,1.0244
25,5162,5000,1.0324
26,5081,5000,1.0162
27,5248,5000,1.0496
28,5137,5000,1.0274
29,5158,5000,1.0316
30,5194,5000,1.0388
31,5114,5000,1.0228
32,5144,5000,1.0288
33,5236,5000,1.0472
34,5133,5000,1.0266
35,5204,5000,1.0408
36,5089,5000,1.0178
37,5117,5000,1.0234
38,5204,5000,1.0408
39,5127,5000,1.0254
40,5227,5000,1.0454
41,5179,5000,1.0358
42,5110,5000,1.022
43,5107,5000,1.0214
44,5133,5000,1.0266
45,5140,5000,1.028
46,5094,5000,1.0188
47,5172,5000,1.0344
48,5101,5000,1.0202
49,5299,5000,1.0598
50,5120,5000,1.024
51,5118,5000,1.0236
52,5107,5000,1.0214
53,5101,5000,1.0202
54,5104,5000,1.0208
55,5135,5000,1.027
56,5074,5000,1.0148
57,5111,5000,1.0222
58,5142,5000,1.0284
59,5129,5000,1.0258
60,5072,5000,1.0144
61,5098,5000,1.0196
62,5138,5000,1.0276
63,5071,5000,1.0142
64,5199,5000,1.0398
65,5122,5000,1.0244
66,5154,5000,1.0308
67,5152,5000,1.0304
68,5117,5000,1.0234
69,5156,5000,1.0312
70,5130,5000,1.026
71,5071,5000,1.0142
72,5248,5000,1.0496
73,5121,5000,1.0242
74,5081,5000,1.0162
75,5102,5000,1.0204
76,5167,5000,1.0334
77,5106,5000,1.0212
78,5189,5000,1.0378
79,5494,5000,1.0988
80,5194,5000,1.0388
81,5154,5000,1.0308
82,5272,5000,1.0544
83,5128,5000,1.0256
84,5162,5000,1.0324
85,5128,5000,1.0256
86,5117,5000,1.0234
87,5127,5000,1.0254
88,5204,5000,1.0408
89,5151,5000,1.0302
90,5083,5000,1.0166
91,5152,5000,1.0304
92,5092,5000,1.0184
93,5137,5000,1.0274
94,5083,5000,1.0166
95,5101,5000,1.0202
96,5102,5000,1.0204
97,5068,5000,1.0136
98,5106,5000,1.0212
99,5104,5000,1.0208
100,5080,5000,1.016
101,5107,5000,1.0214
102,5110,5000,1.022
103,5066,5000,1.0132
104,5177,5000,1.0354
105,5103,5000,1.0206
106,5121,5000,1.0242
107,5096,5000,1.0192
108,5133,5000,1.0266
109,5131,5000,1.0262
110,5060,5000,1.012
111,5121,5000,1.0242
112,5117,5000,1.0234
113,5077,5000,1.0154
114,5245,5000,1.049
115,5081,5000,1.0162
116,5154,5000,1.0308
117,5099,5000,1.0198
118,5133,5000,1.0266
119,5121,5000,1.0242
120,5107,5000,1.0214
121,5101,5000,1.0202
122,5304,5000,1.0608
123,5089,5000,1.0178
124,5112,5000,1.0224
125,5157,5000,1.0314
126,5149,5000,1.0298
127,5168,5000,1.0336
128,5069,5000,1.0138
129,5235,5000,1.047
130,5140,5000,1.028
131,5130,5000,1.026
132,5142,5000,1.0284
133,5098,5000,1.0196
134,5237,5000,1.0474
135,5118,5000,1.0236
136,5098,5000,1.0196
137,5128,5000,1.0256
138,5125,5000,1.025
139,5110,5000,1.022
140,5121,5000,1.0242
141,5216,5000,1.0432
142,5099,5000,1.0198
143,5067,5000,1.0134
144,5120,5000,1.024
145,5142,5000,1.0284
146,5122,5000,1.0244
147,5120,5000,1.024
148,5136,5000,1.0272
149,5087,5000,1.0174
150,5135,5000,1.027
151,5113,5000,1.0226
152,5076,5000,1.0152
153,5139,5000,1.0278
154,5178,5000,1.0356
155,5576,5000,1.1152
156,5132,5000,1.0264
157,5098,5000,1.0196
158,5135,5000,1.027
159,5117,5000,1.0234
160,5128,5000,1.0256
161,5136,5000,1.0272
162,5150,5000,1.03
163,5192,5000,1.0384
164,5348,5000,1.0696
165,5140,5000,1.028
166,5120,5000,1.024
167,5140,5000,1.028
168,5127,5000,1.0254
169,5082,5000,1.0164
170,5124,5000,1.0248
171,5112,5000,1.0224
172,5115,5000,1.023
173,5309,5000,1.0618
174,5055,5000,1.011
175,5278,5000,1.0556
176,5130,5000,1.026
177,5097,5000,1.0194
178,5096,5000,1.0192
179,5079,5000,1.0158
180,5117,5000,1.0234
181,5120,5000,1.024
182,5157,5000,1.0314
183,5188,5000,1.0376
184,5161,5000,1.0322
185,5095,5000,1.019
186,5123,5000,1.0246
187,5089,5000,1.0178
188,5092,5000,1.0184
189,5376,5000,1.0752
190,5136,5000,1.0272
191,5089,5000,1.0178
192,5224,5000,1.0448
193,5116,5000,1.0232
