#,H,OPT_H,H/OPT_H
1,10032,10000,1.0032
2,10042,10000,1.0042
3,10028,10000,1.0028
4,10052,10000,1.0052
5,10047,10000,1.0047
6,10051,10000,1.0051
7,10049,10000,1.0049
8,10050,10000,1.005
9,10048,10000,1.0048
10,10036,10000,1.0036
11,10039,10000,1.0039
12,10030,10000,1.003
13,10046,10000,1.0046
14,10060,10000,1.006
15,10033,10000,1.0033
16,10039,10000,1.0039
17,10048,10000,1.0048
18,10033,10000,1.0033
19,10055,10000,1.0055
20,10038,10000,1.0038
21,10053,10000,1.0053
22,10038,10000,1.0038
23,10061,10000,1.0061
24,10059,10000,1.0059
25,10046,10000,1.0046
26,10053,10000,1.0053
27,10030,10000,1.003
28,10049,10000,1.0049
29,10061,10000,1.0061
30,10051,10000,1.0051
31,10037,10000,1.0037
32,10045,10000,1.0045
33,10048,10000,1.0048
34,10047,10000,1.0047
35,10052,10000,1.0052
36,10046,10000,1.0046
37,10042,10000,1.0042
38,10045,10000,1.0045
39,10037,10000,1.0037
40,10048,10000,1.0048
41,10046,10000,1.0046
42,10041,10000,1.0041
43,10049,10000,1.0049
44,10040,10000,1.004
45,10055,10000,1.0055
46,10066,10000,1.0066
47,10056,10000,1.0056
48,10039,10000,1.0039
49,10063,10000,1.0063
50,10044,10000,1.0044
51,10052,10000,1.0052
52,10041,10000,1.0041
53,10037,10000,1.0037
54,10046,10000,1.0046
55,10034,10000,1.0034
56,10047,10000,1.0047
57,10073,10000,1.0073
58,10070,10000,1.007
59,10047,10000,1.0047
60,10054,10000,1.0054
61,10041,10000,1.0041
62,10067,10000,1.0067
63,10059,10000,1.0059
64,10035,10000,1.0035
65,10069,10000,1.0069
66,10035,10000,1.0035
67,10048,10000,1.0048
68,10061,10000,1.0061
69,10053,10000,1.0053
70,10039,10000,1.0039
71,10040,10000,1.004
72,10029,10000,1.0029
73,10031,10000,1.0031
74,10044,10000,1.0044
75,10051,10000,1.0051
76,10055,10000,1.0055
77,10033,10000,1.0033
78,10044,10000,1.0044
79,10030,10000,1.003
80,10036,10000,1.0036
81,10043,10000,1.0043
82,10060,10000,1.006
83,10039,10000,1.0039
84,10041,10000,1.0041
85,10040,10000,1.004
86,10029,10000,1.0029
87,10058,10000,1.0058
88,10062,10000,1.0062
89,10040,10000,1.004
90,10111,10000,1.0111
91,10043,10000,1.0043
92,10037,10000,1.0037
93,10025,10000,1.0025
94,10027,10000,1.0027
95,10041,10000,1.0041
96,10052,10000,1.0052
97,10034,10000,1.0034
98,10037,10000,1.0037
99,10053,10000,1.0053
100,10033,10000,1.0033
101,10045,10000,1.0045
102,10045,10000,1.0045
103,10036,10000,1.0036
104,10054,10000,1.0054
105,10047,10000,1.0047
106,10063,10000,1.0063
107,10041,10000,1.0041
108,10053,10000,1.0053
109,10077,10000,1.0077
110,10048,10000,1.0048
111,10042,10000,1.0042
112,10035,10000,1.0035
113,10080,10000,1.008
114,10039,10000,1.0039
115,10041,10000,1.0041
116,10043,10000,1.0043
117,10082,10000,1.0082
118,10044,10000,1.0044
119,10049,10000,1.0049
120,10041,10000,1.0041
121,10043,10000,1.0043
122,10034,10000,1.0034
123,10070,10000,1.007
124,10036,10000,1.0036
125,10041,10000,1.0041
126,10055,10000,1.0055
127,10053,10000,1.0053
128,10048,10000,1.0048
129,10047,10000,1.0047
130,10045,10000,1.0045
131,10056,10000,1.0056
132,10040,10000,1.004
133,10058,10000,1.0058
134,10047,10000,1.0047
135,10038,10000,1.0038
136,10038,10000,1.0038
137,10042,10000,1.0042
138,10054,10000,1.0054
139,10051,10000,1.0051
140,10044,10000,1.0044
141,10054,10000,1.0054
142,10035,10000,1.0035
143,10040,10000,1.004
144,10051,10000,1.0051
145,10039,10000,1.0039
146,10060,10000,1.006
147,10027,10000,1.0027
148,10030,10000,1.003
149,10038,10000,1.0038
150,10034,10000,1.0034
151,10038,10000,1.0038
152,10030,10000,1.003
153,10033,10000,1.0033
154,10038,10000,1.0038
155,10062,10000,1.0062
156,10052,10000,1.0052
157,10046,10000,1.0046
158,10039,10000,1.0039
159,10032,10000,1.0032
160,10052,10000,1.0052
161,10086,10000,1.0086
162,10032,10000,1.0032
163,10051,10000,1.0051
164,10044,10000,1.0044
165,10085,10000,1.0085
166,10061,10000,1.0061
167,10032,10000,1.0032
168,10034,10000,1.0034
169,10034,10000,1.0034
170,10057,10000,1.0057
171,10042,10000,1.0042
172,10058,10000,1.0058
173,10044,10000,1.0044
174,10044,10000,1.0044
175,10055,10000,1.0055
176,10030,10000,1.003
177,10040,10000,1.004
178,10041,10000,1.0041
179,10042,10000,1.0042
180,10037,10000,1.0037
181,10036,10000,1.0036
182,10037,10000,1.0037
183,10039,10000,1.0039
184,10036,10000,1.0036
185,10046,10000,1.0046
186,10071,10000,1.0071
187,10041,10000,1.0041
188,10045,10000,1.0045
189,10034,10000,1.0034
190,10046,10000,1.0046
191,10047,10000,1.0047
192,10034,10000,1.0034
193,10057,10000,1.0057
194,10036,10000,1.0036
195,10057,10000,1.0057
196,10047,10000,1.0047
197,10059,10000,1.0059
198,10058,10000,1.0058
199,10039,10000,1.0039
200,10050,10000,1.005
201,10055,10000,1.0055
202,10039,10000,1.0039
203,10055,10000,1.0055
204,10061,10000,1.0061
205,10061,10000,1.0061
206,10039,10000,1.0039
207,10062,10000,1.0062
208,10058,10000,1.0058
209,10042,10000,1.0042
210,10026,10000,1.0026
211,10052,10000,1.0052
212,10045,10000,1.0045
213,10044,10000,1.0044
214,10042,10000,1.0042
215,10043,10000,1.0043
216,10040,10000,1.004
217,10040,10000,1.004
218,10053,10000,1.0053
219,10044,10000,1.0044
220,10052,10000,1.0052
221,10038,10000,1.0038
222,10045,10000,1.0045
223,10046,10000,1.0046
224,10067,10000,1.0067
225,10060,10000,1.006
226,10034,10000,1.0034
227,10053,10000,1.0053
228,10074,10000,1.0074
229,10032,10000,1.0032
230,10060,10000,1.006
231,10042,10000,1.0042
232,10022,10000,1.0022
233,10038,10000,1.0038
234,10045,10000,1.0045
235,10055,10000,1.0055
236,10057,10000,1.0057
237,10042,10000,1.0042
238,10040,10000,1.004
239,10057,10000,1.0057
240,10027,10000,1.0027
241,10055,10000,1.0055
242,10036,10000,1.0036
243,10072,10000,1.0072
244,10047,10000,1.0047
245,10041,10000,1.0041
246,10037,10000,1.0037
247,10046,10000,1.0046
248,10040,10000,1.004
249,10054,10000,1.0054
250,10041,10000,1.0041
251,10044,10000,1.0044
252,10037,10000,1.0037
253,10029,10000,1.0029
254,10043,10000,1.0043
255,10033,10000,1.0033
256,10049,10000,1.0049
257,10055,10000,1.0055
258,10035,10000,1.0035
259,10061,10000,1.0061
260,10060,10000,1.006
261,10051,10000,1.0051
262,10042,10000,1.0042
263,10043,10000,1.0043
264,10056,10000,1.0056
265,10057,10000,1.0057
266,10040,10000,1.004
267,10039,10000,1.0039
268,10037,10000,1.0037
269,10032,10000,1.0032
270,10052,10000,1.0052
271,10033,10000,1.0033
272,10031,10000,1.0031
273,10030,10000,1.003
274,10063,10000,1.0063
275,10041,10000,1.0041
276,10044,10000,1.0044
277,10035,10000,1.0035
278,10051,10000,1.0051
279,10044,10000,1.0044
280,10043,10000,1.0043
281,10067,10000,1.0067
282,10032,10000,1.0032
283,10046,10000,1.0046
284,10048,10000,1.0048
285,10048,10000,1.0048
286,10030,10000,1.003
287,10041,10000,1.0041
288,10059,10000,1.0059
289,10034,10000,1.0034
290,10037,10000,1.0037
291,10030,10000,1.003
292,10051,10000,1.0051
293,10044,10000,1.0044
294,10056,10000,1.0056
295,10067,10000,1.0067
296,10051,10000,1.0051
297,10046,10000,1.0046
298,10031,10000,1.0031
299,10041,10000,1.0041
300,10078,10000,1.0078
301,10031,10000,1.0031
302,10040,10000,1.004
303,10058,10000,1.0058
304,10054,10000,1.0054
305,10040,10000,1.004
306,10056,10000,1.0056
307,10047,10000,1.0047
308,10038,10000,1.0038
309,10073,10000,1.0073
310,10050,10000,1.005
311,10054,10000,1.0054
312,10048,10000,1.0048
313,10049,10000,1.0049
314,10036,10000,1.0036
315,10047,10000,1.0047
316,10040,10000,1.004
317,10047,10000,1.0047
318,10041,10000,1.0041
319,10045,10000,1.0045
320,10037,10000,1.0037
321,10065,10000,1.0065
322,10037,10000,1.0037
323,10048,10000,1.0048
324,10050,10000,1.005
325,10062,10000,1.0062
326,10049,10000,1.0049
327,10044,10000,1.0044
328,10031,10000,1.0031
329,10058,10000,1.0058
330,10028,10000,1.0028
331,10055,10000,1.0055
332,10034,10000,1.0034
333,10056,10000,1.0056
334,10037,10000,1.0037
335,10046,10000,1.0046
336,10041,10000,1.0041
337,10037,10000,1.0037
338,10059,10000,1.0059
339,10056,10000,1.0056
340,10066,10000,1.0066
341,10058,10000,1.0058
342,10044,10000,1.0044
343,10051,10000,1.0051
344,10038,10000,1.0038
345,10038,10000,1.0038
346,10052,10000,1.0052
347,10050,10000,1.005
348,10080,10000,1.008
349,10046,10000,1.0046
350,10052,10000,1.0052
