#,H,OPT_H,H/OPT_H
1,10391,10000,1.0391
2,10213,10000,1.0213
3,10223,10000,1.0223
4,10699,10000,1.0699
5,10282,10000,1.0282
6,10242,10000,1.0242
7,10317,10000,1.0317
8,10459,10000,1.0459
9,10207,10000,1.0207
10,10257,10000,1.0257
11,10197,10000,1.0197
12,10305,10000,1.0305
13,10202,10000,1.0202
14,10229,10000,1.0229
15,10269,10000,1.0269
16,10254,10000,1.0254
17,10167,10000,1.0167
18,10171,10000,1.0171
19,10191,10000,1.0191
20,10164,10000,1.0164
21,10190,10000,1.019
22,10265,10000,1.0265
23,10335,10000,1.0335
24,10426,10000,1.0426
25,10418,10000,1.0418
26,10194,10000,1.0194
27,10484,10000,1.0484
28,10135,10000,1.0135
29,10158,10000,1.0158
30,10155,10000,1.0155
31,10204,10000,1.0204
32,10292,10000,1.0292
33,10155,10000,1.0155
34,10296,10000,1.0296
35,10330,10000,1.033
36,10223,10000,1.0223
37,10159,10000,1.0159
38,10335,10000,1.0335
39,10517,10000,1.0517
40,10266,10000,1.0266
41,10210,10000,1.021
42,10364,10000,1.0364
43,10246,10000,1.0246
44,10292,10000,1.0292
45,10236,10000,1.0236
46,10280,10000,1.028
47,10206,10000,1.0206
48,10330,10000,1.033
49,10171,10000,1.0171
50,10215,10000,1.0215
51,10257,10000,1.0257
52,10308,10000,1.0308
53,10236,10000,1.0236
54,10238,10000,1.0238
55,10333,10000,1.0333
56,10205,10000,1.0205
57,10497,10000,1.0497
58,10196,10000,1.0196
59,10322,10000,1.0322
60,10312,10000,1.0312
61,10236,10000,1.0236
62,10206,10000,1.0206
63,10252,10000,1.0252
64,10227,10000,1.0227
65,10304,10000,1.0304
66,10555,10000,1.0555
67,10324,10000,1.0324
68,10330,10000,1.033
69,10163,10000,1.0163
70,10313,10000,1.0313
71,10162,10000,1.0162
72,10210,10000,1.021
73,10263,10000,1.0263
74,10332,10000,1.0332
75,10301,10000,1.0301
76,10259,10000,1.0259
77,10238,10000,1.0238
78,10414,10000,1.0414
79,10268,10000,1.0268
80,10231,10000,1.0231
81,10295,10000,1.0295
82,10237,10000,1.0237
