#,H,OPT_H,H/OPT_H
1,500,500,1
2,500,500,1
3,500,500,1
4,500,500,1
5,500,500,1
6,500,500,1
7,501,500,1.002
8,500,500,1
9,500,500,1
10,501,500,1.002
11,500,500,1
12,500,500,1
13,501,500,1.002
14,500,500,1
15,501,500,1.002
16,500,500,1
17,500,500,1
18,500,500,1
19,501,500,1.002
20,500,500,1
21,500,500,1
22,500,500,1
23,500,500,1
24,500,500,1
25,500,500,1
26,500,500,1
27,500,500,1
28,500,500,1
29,501,500,1.002
30,500,500,1
31,500,500,1
32,500,500,1
33,500,500,1
34,500,500,1
35,500,500,1
36,501,500,1.002
37,500,500,1
38,500,500,1
39,500,500,1
40,500,500,1
41,501,500,1.002
42,500,500,1
43,500,500,1
44,500,500,1
45,500,500,1
46,501,500,1.002
47,501,500,1.002
48,500,500,1
49,500,500,1
50,500,500,1
51,500,500,1
52,501,500,1.002
53,501,500,1.002
54,500,500,1
55,500,500,1
56,500,500,1
57,500,500,1
58,500,500,1
59,500,500,1
60,501,500,1.002
61,501,500,1.002
62,500,500,1
63,500,500,1
64,500,500,1
65,501,500,1.002
66,500,500,1
67,500,500,1
68,500,500,1
69,500,500,1
70,500,500,1
71,500,500,1
72,500,500,1
73,500,500,1
74,500,500,1
75,500,500,1
76,500,500,1
77,500,500,1
78,501,500,1.002
79,500,500,1
80,500,500,1
81,500,500,1
82,500,500,1
83,500,500,1
84,500,500,1
85,500,500,1
86,500,500,1
87,501,500,1.002
88,500,500,1
89,500,500,1
90,500,500,1
91,501,500,1.002
92,501,500,1.002
93,500,500,1
94,500,500,1
95,500,500,1
96,501,500,1.002
97,500,500,1
98,501,500,1.002
99,500,500,1
100,501,500,1.002
101,500,500,1
102,500,500,1
103,501,500,1.002
104,500,500,1
105,500,500,1
106,500,500,1
107,500,500,1
108,500,500,1
109,500,500,1
110,500,500,1
111,500,500,1
112,501,500,1.002
113,500,500,1
114,501,500,1.002
115,500,500,1
116,500,500,1
117,500,500,1
118,500,500,1
119,501,500,1.002
120,501,500,1.002
121,500,500,1
122,500,500,1
123,500,500,1
124,500,500,1
125,500,500,1
126,501,500,1.002
127,500,500,1
128,501,500,1.002
129,500,500,1
130,500,500,1
131,500,500,1
132,500,500,1
133,500,500,1
134,500,500,1
135,500,500,1
136,500,500,1
137,501,500,1.002
138,501,500,1.002
139,500,500,1
140,501,500,1.002
141,500,500,1
142,500,500,1
143,500,500,1
144,500,500,1
145,501,500,1.002
146,500,500,1
147,500,500,1
148,500,500,1
149,501,500,1.002
150,500,500,1
151,500,500,1
152,500,500,1
153,500,500,1
154,500,500,1
155,501,500,1.002
156,500,500,1
157,500,500,1
158,500,500,1
159,500,500,1
160,501,500,1.002
161,500,500,1
162,500,500,1
163,500,500,1
164,500,500,1
165,500,500,1
166,500,500,1
167,501,500,1.002
168,501,500,1.002
169,500,500,1
170,500,500,1
171,501,500,1.002
172,500,500,1
173,500,500,1
174,500,500,1
175,500,500,1
176,500,500,1
177,500,500,1
178,500,500,1
179,500,500,1
180,500,500,1
181,501,500,1.002
182,500,500,1
183,500,500,1
184,501,500,1.002
185,500,500,1
186,500,500,1
187,500,500,1
188,500,500,1
189,500,500,1
190,501,500,1.002
191,500,500,1
192,500,500,1
193,500,500,1
194,500,500,1
