#,H,OPT_H,H/OPT_H
205,1000,1000,1
206,1019,1000,1.019
207,1170,1000,1.17
208,1000,1000,1
209,1000,1000,1
210,1000,1000,1
211,1149,1000,1.149
212,1035,1000,1.035
213,1000,1000,1
214,1055,1000,1.055
215,1055,1000,1.055
216,1277,1000,1.277
217,1025,1000,1.025
218,1227,1000,1.227
219,1007,1000,1.007
220,1066,1000,1.066
221,1000,1000,1
222,1213,1000,1.213
223,1232,1000,1.232
224,1000,1000,1
225,1388,1000,1.388
226,1182,1000,1.182
227,1059,1000,1.059
228,1343,1000,1.343
229,1124,1000,1.124
230,1000,1000,1
231,1058,1000,1.058
232,1000,1000,1
233,1000,1000,1
234,1044,1000,1.044
235,1148,1000,1.148
236,1000,1000,1
237,1070,1000,1.07
238,1000,1000,1
239,1000,1000,1
240,1065,1000,1.065
241,1145,1000,1.145
242,1000,1000,1
243,1133,1000,1.133
244,1531,1000,1.531
245,1000,1000,1
246,1000,1000,1
247,1074,1000,1.074
248,1000,1000,1
249,1070,1000,1.07
250,1089,1000,1.089
251,1000,1000,1
252,1000,1000,1
253,1000,1000,1
254,1000,1000,1
255,1000,1000,1
256,1270,1000,1.27
257,1088,1000,1.088
258,1000,1000,1
259,1172,1000,1.172
260,1000,1000,1
261,1000,1000,1
262,1097,1000,1.097
263,1000,1000,1
264,1036,1000,1.036
265,1000,1000,1
266,1074,1000,1.074
267,1000,1000,1
268,1177,1000,1.177
269,1051,1000,1.051
270,1000,1000,1
271,1047,1000,1.047
272,1000,1000,1
273,1016,1000,1.016
274,1090,1000,1.09
275,1000,1000,1
276,1000,1000,1
277,1018,1000,1.018
278,1024,1000,1.024
279,1000,1000,1
280,1000,1000,1
281,1000,1000,1
282,1000,1000,1
283,1324,1000,1.324
284,1000,1000,1
285,1214,1000,1.214
286,1236,1000,1.236
287,1000,1000,1
288,1127,1000,1.127
289,1000,1000,1
290,1000,1000,1
291,1000,1000,1
292,1078,1000,1.078
293,1037,1000,1.037
294,1000,1000,1
295,1069,1000,1.069
296,1000,1000,1
297,1042,1000,1.042
298,1000,1000,1
299,1084,1000,1.084
300,1000,1000,1
301,1000,1000,1
302,1000,1000,1
303,1000,1000,1
304,1261,1000,1.261
305,1129,1000,1.129
306,1102,1000,1.102
307,1478,1000,1.478
308,1000,1000,1
309,1021,1000,1.021
310,1037,1000,1.037
311,1000,1000,1
312,1000,1000,1
313,1000,1000,1
314,1000,1000,1
315,1066,1000,1.066
316,1000,1000,1
317,1000,1000,1
318,1006,1000,1.006
319,1000,1000,1
320,1000,1000,1
321,1000,1000,1
322,1000,1000,1
323,1000,1000,1
324,1209,1000,1.209
325,1000,1000,1
326,1145,1000,1.145
327,1000,1000,1
328,1000,1000,1
329,1000,1000,1
330,1000,1000,1
331,1000,1000,1
332,1000,1000,1
333,1033,1000,1.033
334,1000,1000,1
335,1196,1000,1.196
336,1027,1000,1.027
337,1000,1000,1
338,1000,1000,1
339,1050,1000,1.05
340,1060,1000,1.06
341,1000,1000,1
342,1000,1000,1
343,1145,1000,1.145
344,1000,1000,1
345,1052,1000,1.052
346,1040,1000,1.04
347,1030,1000,1.03
348,1071,1000,1.071
349,1078,1000,1.078
350,1103,1000,1.103
351,1008,1000,1.008
352,1000,1000,1
353,1000,1000,1
354,1071,1000,1.071
355,1000,1000,1
356,1245,1000,1.245
357,1000,1000,1
358,1000,1000,1
359,1102,1000,1.102
360,1060,1000,1.06
361,1242,1000,1.242
362,1474,1000,1.474
363,1145,1000,1.145
364,1096,1000,1.096
365,1262,1000,1.262
366,1000,1000,1
367,1091,1000,1.091
368,1000,1000,1
369,1132,1000,1.132
370,1587,1000,1.587
371,1219,1000,1.219
372,1166,1000,1.166
373,1000,1000,1
374,1016,1000,1.016
375,1000,1000,1
376,1000,1000,1
377,1078,1000,1.078
378,1000,1000,1
379,1244,1000,1.244
380,1000,1000,1
381,1234,1000,1.234
382,1187,1000,1.187
383,1559,1000,1.559
384,1000,1000,1
385,1426,1000,1.426
386,1258,1000,1.258
387,1000,1000,1
388,1117,1000,1.117
389,1000,1000,1
390,1000,1000,1
391,1125,1000,1.125
392,1478,1000,1.478
393,1000,1000,1
394,1000,1000,1
395,1000,1000,1
396,1041,1000,1.041
397,1054,1000,1.054
398,1000,1000,1
399,1000,1000,1
400,1000,1000,1
401,1170,1000,1.17
402,1000,1000,1
403,1028,1000,1.028
404,1268,1000,1.268
405,1197,1000,1.197
406,1129,1000,1.129
407,1000,1000,1
408,1168,1000,1.168
409,1000,1000,1
410,1250,1000,1.25
411,1000,1000,1
412,1029,1000,1.029
413,1000,1000,1
414,1072,1000,1.072
415,1220,1000,1.22
416,1206,1000,1.206
417,1000,1000,1
418,1000,1000,1
419,1000,1000,1
420,1000,1000,1
421,1000,1000,1
422,1108,1000,1.108
423,1014,1000,1.014
424,1021,1000,1.021
425,1000,1000,1
426,1000,1000,1
427,1000,1000,1
428,1000,1000,1
429,1064,1000,1.064
430,1252,1000,1.252
431,1081,1000,1.081
432,1000,1000,1
433,1000,1000,1
434,1101,1000,1.101
435,1554,1000,1.554
436,1108,1000,1.108
437,1079,1000,1.079
438,1043,1000,1.043
439,1217,1000,1.217
440,1225,1000,1.225
441,1000,1000,1
442,1000,1000,1
443,1160,1000,1.16
444,1164,1000,1.164
445,1000,1000,1
446,1074,1000,1.074
447,1139,1000,1.139
448,1000,1000,1
449,1179,1000,1.179
450,1000,1000,1
451,1000,1000,1
452,1155,1000,1.155
453,1000,1000,1
454,1000,1000,1
455,1000,1000,1
456,1161,1000,1.161
457,1065,1000,1.065
458,1027,1000,1.027
459,1000,1000,1
460,1279,1000,1.279
461,1032,1000,1.032
462,1032,1000,1.032
463,1000,1000,1
464,1000,1000,1
465,1000,1000,1
466,1000,1000,1
467,1000,1000,1
468,1099,1000,1.099
469,1000,1000,1
470,1000,1000,1
471,1000,1000,1
472,1164,1000,1.164
473,1000,1000,1
474,1000,1000,1
475,1000,1000,1
476,1046,1000,1.046
477,1070,1000,1.07
478,1000,1000,1
479,1098,1000,1.098
480,1000,1000,1
481,1074,1000,1.074
482,1000,1000,1
483,1252,1000,1.252
484,1306,1000,1.306
485,1000,1000,1
486,1000,1000,1
487,1000,1000,1
488,1000,1000,1
489,1044,1000,1.044
490,1000,1000,1
491,1000,1000,1
492,1000,1000,1
493,1114,1000,1.114
494,1000,1000,1
495,1000,1000,1
496,1000,1000,1
497,1034,1000,1.034
498,1084,1000,1.084
499,1115,1000,1.115
500,1044,1000,1.044
501,1137,1000,1.137
502,1136,1000,1.136
503,1085,1000,1.085
504,1000,1000,1
505,1331,1000,1.331
506,1093,1000,1.093
507,1000,1000,1
508,1000,1000,1
509,1000,1000,1
510,1000,1000,1
511,1000,1000,1
512,1000,1000,1
513,1022,1000,1.022
514,1126,1000,1.126
515,1075,1000,1.075
516,1108,1000,1.108
517,1134,1000,1.134
518,1033,1000,1.033
519,1000,1000,1
520,1000,1000,1
521,1256,1000,1.256
522,1033,1000,1.033
523,1000,1000,1
524,1256,1000,1.256
525,1000,1000,1
526,1000,1000,1
527,1000,1000,1
528,1009,1000,1.009
529,1000,1000,1
530,1299,1000,1.299
531,1011,1000,1.011
532,1000,1000,1
533,1057,1000,1.057
534,1000,1000,1
535,1065,1000,1.065
536,1000,1000,1
537,1339,1000,1.339
538,1000,1000,1
539,1116,1000,1.116
540,1054,1000,1.054
541,1011,1000,1.011
542,1033,1000,1.033
543,1000,1000,1
544,1000,1000,1
545,1000,1000,1
546,1138,1000,1.138
547,1036,1000,1.036
548,1000,1000,1
549,1089,1000,1.089
550,1000,1000,1
551,1014,1000,1.014
552,1000,1000,1
553,1000,1000,1
554,1000,1000,1
555,1000,1000,1
556,1114,1000,1.114
557,1000,1000,1
558,1553,1000,1.553
559,1057,1000,1.057
560,1038,1000,1.038
561,1244,1000,1.244
562,1000,1000,1
563,1135,1000,1.135
564,1000,1000,1
565,1516,1000,1.516
566,1000,1000,1
567,1000,1000,1
568,1000,1000,1
569,1000,1000,1
570,1000,1000,1
571,1000,1000,1
572,1000,1000,1
573,1000,1000,1
574,1000,1000,1
575,1152,1000,1.152
576,1000,1000,1
577,1000,1000,1
578,1029,1000,1.029
579,1000,1000,1
580,1000,1000,1
581,1097,1000,1.097
582,1014,1000,1.014
583,1000,1000,1
584,1029,1000,1.029
585,1050,1000,1.05
586,1000,1000,1
587,1091,1000,1.091
588,1016,1000,1.016
589,1075,1000,1.075
590,1000,1000,1
591,1075,1000,1.075
592,1000,1000,1
593,1000,1000,1
594,1080,1000,1.08
595,1000,1000,1
596,1000,1000,1
597,1000,1000,1
598,1000,1000,1
599,1041,1000,1.041
600,1119,1000,1.119
601,1000,1000,1
602,1000,1000,1
603,1000,1000,1
604,1259,1000,1.259
605,1020,1000,1.02
606,1000,1000,1
607,1000,1000,1
608,1294,1000,1.294
609,1000,1000,1
610,1000,1000,1
611,1074,1000,1.074
612,1026,1000,1.026
613,1000,1000,1
614,1096,1000,1.096
615,1138,1000,1.138
616,1303,1000,1.303
617,1028,1000,1.028
618,1000,1000,1
619,1000,1000,1
620,1000,1000,1
621,1000,1000,1
622,1000,1000,1
623,1000,1000,1
624,1000,1000,1
625,1089,1000,1.089
626,1000,1000,1
627,1000,1000,1
628,1100,1000,1.1
629,1081,1000,1.081
630,1028,1000,1.028
631,1000,1000,1
632,1011,1000,1.011
633,1000,1000,1
634,1000,1000,1
635,1364,1000,1.364
636,1000,1000,1
637,1019,1000,1.019
638,1000,1000,1
639,1017,1000,1.017
640,1000,1000,1
641,1000,1000,1
642,1000,1000,1
643,1000,1000,1
644,1000,1000,1
645,1075,1000,1.075
646,1036,1000,1.036
647,1051,1000,1.051
648,1047,1000,1.047
649,1068,1000,1.068
650,1114,1000,1.114
651,1000,1000,1
652,1177,1000,1.177
653,1000,1000,1
654,1024,1000,1.024
655,1136,1000,1.136
656,1000,1000,1
657,1229,1000,1.229
658,1000,1000,1
659,1129,1000,1.129
660,1000,1000,1
661,1000,1000,1
662,1000,1000,1
663,1000,1000,1
664,1000,1000,1
665,1025,1000,1.025
666,1107,1000,1.107
667,1000,1000,1
668,1000,1000,1
669,1000,1000,1
670,1062,1000,1.062
671,1000,1000,1
672,1063,1000,1.063
673,1000,1000,1
674,1005,1000,1.005
675,1000,1000,1
676,1000,1000,1
677,1083,1000,1.083
678,1081,1000,1.081
679,1000,1000,1
680,1000,1000,1
681,1038,1000,1.038
682,1158,1000,1.158
683,1000,1000,1
684,1025,1000,1.025
685,1077,1000,1.077
686,1073,1000,1.073
687,1014,1000,1.014
688,1000,1000,1
689,1122,1000,1.122
690,1002,1000,1.002
691,1003,1000,1.003
692,1000,1000,1
693,1055,1000,1.055
694,1209,1000,1.209
695,1016,1000,1.016
696,1000,1000,1
697,1000,1000,1
698,1000,1000,1
699,1000,1000,1
700,1127,1000,1.127
701,1000,1000,1
702,1046,1000,1.046
703,1029,1000,1.029
704,1044,1000,1.044
705,1053,1000,1.053
706,1000,1000,1
707,1000,1000,1
708,1000,1000,1
709,1051,1000,1.051
710,1099,1000,1.099
711,1000,1000,1
712,1000,1000,1
713,1030,1000,1.03
714,1000,1000,1
715,1123,1000,1.123
716,1000,1000,1
717,1231,1000,1.231
718,1000,1000,1
719,1313,1000,1.313
720,1027,1000,1.027
721,1000,1000,1
722,1105,1000,1.105
723,1000,1000,1
724,1036,1000,1.036
725,1198,1000,1.198
726,1000,1000,1
727,1043,1000,1.043
728,1006,1000,1.006
729,1179,1000,1.179
730,1000,1000,1
731,1000,1000,1
732,1000,1000,1
733,1277,1000,1.277
734,1142,1000,1.142
735,1205,1000,1.205
736,1000,1000,1
737,1000,1000,1
738,1113,1000,1.113
739,1000,1000,1
740,1000,1000,1
741,1029,1000,1.029
742,1173,1000,1.173
743,1000,1000,1
744,1000,1000,1
745,1000,1000,1
746,1000,1000,1
747,1152,1000,1.152
748,1023,1000,1.023
749,1227,1000,1.227
750,1000,1000,1
751,1000,1000,1
752,1000,1000,1
753,1228,1000,1.228
754,1283,1000,1.283
755,1000,1000,1
756,1014,1000,1.014
757,1052,1000,1.052
758,1000,1000,1
759,1000,1000,1
760,1232,1000,1.232
761,1038,1000,1.038
762,1000,1000,1
763,1000,1000,1
764,1307,1000,1.307
765,1016,1000,1.016
766,1037,1000,1.037
767,1000,1000,1
768,1324,1000,1.324
769,1191,1000,1.191
770,1000,1000,1
771,1000,1000,1
772,1015,1000,1.015
773,1000,1000,1
774,1025,1000,1.025
775,1140,1000,1.14
776,1000,1000,1
777,1030,1000,1.03
778,1030,1000,1.03
779,1332,1000,1.332
780,1000,1000,1
781,1000,1000,1
782,1059,1000,1.059
783,1000,1000,1
784,1003,1000,1.003
785,1000,1000,1
786,1000,1000,1
787,1169,1000,1.169
788,1000,1000,1
789,1327,1000,1.327
790,1000,1000,1
791,1137,1000,1.137
792,1464,1000,1.464
793,1000,1000,1
794,1000,1000,1
795,1162,1000,1.162
796,1392,1000,1.392
797,1000,1000,1
798,1239,1000,1.239
799,1000,1000,1
800,1100,1000,1.1
801,1000,1000,1
802,1000,1000,1
803,1000,1000,1
804,1000,1000,1
805,1000,1000,1
806,1177,1000,1.177
807,1135,1000,1.135
808,1106,1000,1.106
809,1000,1000,1
810,1000,1000,1
811,1112,1000,1.112
812,1140,1000,1.14
813,1000,1000,1
814,1397,1000,1.397
815,1000,1000,1
816,1000,1000,1
817,1246,1000,1.246
818,1125,1000,1.125
819,1000,1000,1
820,1343,1000,1.343
821,1000,1000,1
822,1195,1000,1.195
823,1070,1000,1.07
824,1084,1000,1.084
825,1050,1000,1.05
826,1249,1000,1.249
827,1116,1000,1.116
828,1000,1000,1
829,1413,1000,1.413
830,1023,1000,1.023
831,1000,1000,1
832,1000,1000,1
833,1000,1000,1
834,1000,1000,1
835,1247,1000,1.247
836,1053,1000,1.053
837,1062,1000,1.062
838,1000,1000,1
839,1131,1000,1.131
840,1027,1000,1.027
841,1000,1000,1
842,1000,1000,1
843,1024,1000,1.024
844,1000,1000,1
845,1062,1000,1.062
846,1000,1000,1
847,1000,1000,1
848,1000,1000,1
849,1000,1000,1
850,1000,1000,1
851,1000,1000,1
852,1034,1000,1.034
853,1101,1000,1.101
854,1179,1000,1.179
855,1252,1000,1.252
856,1000,1000,1
857,1042,1000,1.042
858,1000,1000,1
859,1023,1000,1.023
860,1243,1000,1.243
861,1147,1000,1.147
862,1158,1000,1.158
863,1051,1000,1.051
864,1000,1000,1
865,1000,1000,1
866,1041,1000,1.041
867,1000,1000,1
868,1000,1000,1
869,1000,1000,1
870,1000,1000,1
871,1293,1000,1.293
872,1000,1000,1
873,1000,1000,1
874,1020,1000,1.02
875,1193,1000,1.193
876,1000,1000,1
877,1000,1000,1
878,1182,1000,1.182
879,1000,1000,1
880,1000,1000,1
881,1000,1000,1
882,1000,1000,1
883,1341,1000,1.341
884,1000,1000,1
885,1039,1000,1.039
886,1164,1000,1.164
887,1031,1000,1.031
888,1222,1000,1.222
889,1132,1000,1.132
890,1055,1000,1.055
891,1262,1000,1.262
892,1024,1000,1.024
893,1000,1000,1
894,1124,1000,1.124
895,1000,1000,1
896,1068,1000,1.068
897,1142,1000,1.142
898,1000,1000,1
899,1027,1000,1.027
900,1058,1000,1.058
901,1153,1000,1.153
902,1000,1000,1
903,1000,1000,1
904,1205,1000,1.205
905,1042,1000,1.042
906,1000,1000,1
907,1036,1000,1.036
908,1000,1000,1
909,1000,1000,1
910,1000,1000,1
911,1000,1000,1
912,1359,1000,1.359
913,1000,1000,1
914,1000,1000,1
915,1000,1000,1
916,1098,1000,1.098
917,1042,1000,1.042
918,1070,1000,1.07
919,1000,1000,1
920,1107,1000,1.107
921,1000,1000,1
922,1087,1000,1.087
923,1033,1000,1.033
924,1000,1000,1
925,1280,1000,1.28
926,1073,1000,1.073
927,1029,1000,1.029
928,1047,1000,1.047
929,1020,1000,1.02
930,1000,1000,1
931,1000,1000,1
932,1216,1000,1.216
933,1000,1000,1
934,1013,1000,1.013
935,1015,1000,1.015
936,1000,1000,1
937,1032,1000,1.032
938,1236,1000,1.236
939,1185,1000,1.185
940,1113,1000,1.113
941,1000,1000,1
942,1000,1000,1
943,1000,1000,1
944,1292,1000,1.292
945,1031,1000,1.031
946,1194,1000,1.194
947,1076,1000,1.076
948,1000,1000,1
949,1000,1000,1
950,1000,1000,1
951,1132,1000,1.132
952,1159,1000,1.159
953,1239,1000,1.239
954,1161,1000,1.161
955,1046,1000,1.046
956,1190,1000,1.19
957,1000,1000,1
958,1000,1000,1
959,1009,1000,1.009
960,1035,1000,1.035
961,1042,1000,1.042
962,1000,1000,1
963,1000,1000,1
964,1000,1000,1
965,1046,1000,1.046
966,1000,1000,1
967,1000,1000,1
968,1050,1000,1.05
969,1000,1000,1
970,1000,1000,1
971,1000,1000,1
972,1095,1000,1.095
973,1002,1000,1.002
974,1000,1000,1
975,1021,1000,1.021
976,1000,1000,1
977,1473,1000,1.473
978,1093,1000,1.093
979,1279,1000,1.279
980,1181,1000,1.181
981,1272,1000,1.272
982,1036,1000,1.036
983,1017,1000,1.017
984,1000,1000,1
985,1043,1000,1.043
986,1008,1000,1.008
987,1000,1000,1
988,1045,1000,1.045
989,1097,1000,1.097
990,1087,1000,1.087
991,1000,1000,1
992,1000,1000,1
993,1039,1000,1.039
994,1000,1000,1
995,1181,1000,1.181
996,1045,1000,1.045
997,1000,1000,1
998,1000,1000,1
999,1017,1000,1.017
1000,1000,1000,1
1001,1000,1000,1
1002,1031,1000,1.031
1003,1000,1000,1
1004,1182,1000,1.182
1005,1000,1000,1
1006,1068,1000,1.068
1007,1004,1000,1.004
1008,1097,1000,1.097
1009,1000,1000,1
1010,1165,1000,1.165
1011,1009,1000,1.009
1012,1076,1000,1.076
1013,1000,1000,1
1014,1000,1000,1
1015,1000,1000,1
1016,1144,1000,1.144
1017,1000,1000,1
1018,1079,1000,1.079
1019,1162,1000,1.162
1020,1000,1000,1
1021,1070,1000,1.07
1022,1000,1000,1
1023,1299,1000,1.299
1024,1000,1000,1
1025,1035,1000,1.035
1026,1000,1000,1
1027,1047,1000,1.047
1028,1004,1000,1.004
1029,1000,1000,1
1030,1000,1000,1
1031,1107,1000,1.107
1032,1000,1000,1
1033,1000,1000,1
1034,1198,1000,1.198
1035,1000,1000,1
1036,1071,1000,1.071
1037,1408,1000,1.408
1038,1029,1000,1.029
1039,1000,1000,1
1040,1125,1000,1.125
1041,1068,1000,1.068
1042,1126,1000,1.126
1043,1151,1000,1.151
1044,1105,1000,1.105
1045,1081,1000,1.081
1046,1000,1000,1
1047,1000,1000,1
1048,1326,1000,1.326
1049,1000,1000,1
1050,1000,1000,1
1051,1126,1000,1.126
1052,1000,1000,1
1053,1000,1000,1
1054,1170,1000,1.17
1055,1000,1000,1
1056,1146,1000,1.146
1057,1029,1000,1.029
1058,1000,1000,1
1059,1286,1000,1.286
1060,1000,1000,1
1061,1259,1000,1.259
1062,1131,1000,1.131
1063,1190,1000,1.19
1064,1000,1000,1
1065,1000,1000,1
1066,1000,1000,1
1067,1000,1000,1
1068,1000,1000,1
1069,1114,1000,1.114
1070,1067,1000,1.067
1071,1180,1000,1.18
1072,1084,1000,1.084
1073,1093,1000,1.093
1074,1261,1000,1.261
1075,1000,1000,1
1076,1000,1000,1
1077,1000,1000,1
1078,1019,1000,1.019
1079,1047,1000,1.047
1080,1109,1000,1.109
1081,1060,1000,1.06
1082,1035,1000,1.035
1083,1000,1000,1
1084,1000,1000,1
1085,1050,1000,1.05
1086,1099,1000,1.099
1087,1001,1000,1.001
1088,1116,1000,1.116
1089,1051,1000,1.051
1090,1095,1000,1.095
1091,1175,1000,1.175
1092,1212,1000,1.212
1093,1000,1000,1
1094,1000,1000,1
1095,1038,1000,1.038
1096,1073,1000,1.073
1097,1037,1000,1.037
1098,1000,1000,1
1099,1032,1000,1.032
1100,1000,1000,1
1101,1000,1000,1
1102,1239,1000,1.239
1103,1000,1000,1
1104,1000,1000,1
1105,1092,1000,1.092
1106,1225,1000,1.225
1107,1180,1000,1.18
1108,1000,1000,1
1109,1053,1000,1.053
1110,1000,1000,1
1111,1032,1000,1.032
1112,1029,1000,1.029
1113,1000,1000,1
1114,1000,1000,1
1115,1010,1000,1.01
1116,1108,1000,1.108
1117,1000,1000,1
1118,1000,1000,1
1119,1022,1000,1.022
1120,1034,1000,1.034
1121,1000,1000,1
1122,1000,1000,1
1123,1318,1000,1.318
1124,1216,1000,1.216
1125,1036,1000,1.036
1126,1000,1000,1
1127,1018,1000,1.018
1128,1032,1000,1.032
1129,1000,1000,1
1130,1000,1000,1
1131,1000,1000,1
1132,1171,1000,1.171
1133,1000,1000,1
1134,1000,1000,1
1135,1000,1000,1
1136,1000,1000,1
1137,1231,1000,1.231
1138,1126,1000,1.126
1139,1000,1000,1
1140,1501,1000,1.501
1141,1000,1000,1
1142,1000,1000,1
1143,1118,1000,1.118
1144,1000,1000,1
1145,1212,1000,1.212
1146,1000,1000,1
1147,1000,1000,1
1148,1067,1000,1.067
1149,1129,1000,1.129
1150,1047,1000,1.047
1151,1000,1000,1
1152,1078,1000,1.078
1153,1000,1000,1
1154,1000,1000,1
1155,1000,1000,1
1156,1000,1000,1
1157,1116,1000,1.116
1158,1146,1000,1.146
1159,1000,1000,1
1160,1000,1000,1
1161,1000,1000,1
1162,1240,1000,1.24
1163,1000,1000,1
1164,1000,1000,1
1165,1000,1000,1
1166,1000,1000,1
1167,1213,1000,1.213
1168,1112,1000,1.112
1169,1000,1000,1
1170,1000,1000,1
1171,1000,1000,1
1172,1000,1000,1
1173,1211,1000,1.211
1174,1045,1000,1.045
1175,1169,1000,1.169
1176,1052,1000,1.052
1177,1000,1000,1
1178,1045,1000,1.045
1179,1244,1000,1.244
1180,1079,1000,1.079
1181,1017,1000,1.017
1182,1044,1000,1.044
1183,1000,1000,1
1184,1000,1000,1
1185,1048,1000,1.048
1186,1000,1000,1
1187,1102,1000,1.102
1188,1149,1000,1.149
1189,1157,1000,1.157
1190,1000,1000,1
1191,1000,1000,1
1192,1283,1000,1.283
1193,1000,1000,1
1194,1000,1000,1
1195,1000,1000,1
1196,1000,1000,1
1197,1022,1000,1.022
1198,1029,1000,1.029
1199,1137,1000,1.137
1200,1103,1000,1.103
1201,1000,1000,1
1202,1077,1000,1.077
1203,1000,1000,1
1204,1000,1000,1
1205,1279,1000,1.279
1206,1027,1000,1.027
1207,1272,1000,1.272
1208,1121,1000,1.121
1209,1013,1000,1.013
1210,1000,1000,1
1211,1000,1000,1
1212,1210,1000,1.21
1213,1000,1000,1
1214,1162,1000,1.162
1215,1031,1000,1.031
1216,1257,1000,1.257
1217,1000,1000,1
1218,1000,1000,1
1219,1000,1000,1
1220,1000,1000,1
1221,1000,1000,1
1222,1000,1000,1
1223,1104,1000,1.104
1224,1000,1000,1
1225,1000,1000,1
1226,1000,1000,1
1227,1134,1000,1.134
1228,1000,1000,1
1229,1000,1000,1
1230,1052,1000,1.052
1231,1000,1000,1
1232,1000,1000,1
1233,1000,1000,1
1234,1223,1000,1.223
1235,1000,1000,1
1236,1078,1000,1.078
1237,1057,1000,1.057
1238,1000,1000,1
1239,1552,1000,1.552
1240,1163,1000,1.163
1241,1220,1000,1.22
1242,1000,1000,1
