#,H,OPT_H,H/OPT_H
1,11760,10000,1.176
2,10719,10000,1.0719
3,10829,10000,1.0829
4,10569,10000,1.0569
5,10364,10000,1.0364
6,10553,10000,1.0553
7,10718,10000,1.0718
8,11163,10000,1.1163
9,10539,10000,1.0539
10,11031,10000,1.1031
11,11149,10000,1.1149
12,12511,10000,1.2511
13,10347,10000,1.0347
14,10682,10000,1.0682
15,10551,10000,1.0551
16,10649,10000,1.0649
17,10598,10000,1.0598
18,11031,10000,1.1031
19,10837,10000,1.0837
20,10894,10000,1.0894
21,10712,10000,1.0712
22,10664,10000,1.0664
23,11497,10000,1.1497
24,10419,10000,1.0419
25,10386,10000,1.0386
26,10989,10000,1.0989
27,10895,10000,1.0895
28,10498,10000,1.0498
29,10356,10000,1.0356
30,11237,10000,1.1237
31,11157,10000,1.1157
32,13496,10000,1.3496
33,10945,10000,1.0945
34,10858,10000,1.0858
35,10530,10000,1.053
36,11082,10000,1.1082
37,11133,10000,1.1133
38,10468,10000,1.0468
39,10751,10000,1.0751
40,11050,10000,1.105
41,10605,10000,1.0605
42,11005,10000,1.1005
43,10629,10000,1.0629
44,10542,10000,1.0542
45,10763,10000,1.0763
46,10688,10000,1.0688
47,10595,10000,1.0595
48,10756,10000,1.0756
49,10560,10000,1.056
50,10421,10000,1.0421
51,10488,10000,1.0488
52,10805,10000,1.0805
53,10763,10000,1.0763
54,10589,10000,1.0589
55,11124,10000,1.1124
56,10471,10000,1.0471
57,10637,10000,1.0637
58,10469,10000,1.0469
59,12156,10000,1.2156
60,10449,10000,1.0449
61,11783,10000,1.1783
62,11173,10000,1.1173
63,10673,10000,1.0673
64,10865,10000,1.0865
65,10884,10000,1.0884
66,10984,10000,1.0984
67,10794,10000,1.0794
68,11805,10000,1.1805
69,11103,10000,1.1103
70,11190,10000,1.119
71,11147,10000,1.1147
72,10685,10000,1.0685
73,10646,10000,1.0646
74,10616,10000,1.0616
75,11208,10000,1.1208
76,10401,10000,1.0401
77,10850,10000,1.085
78,10700,10000,1.07
79,11091,10000,1.1091
80,11563,10000,1.1563
81,10213,10000,1.0213
82,12722,10000,1.2722
83,11209,10000,1.1209
84,10983,10000,1.0983
85,10715,10000,1.0715
86,10695,10000,1.0695
87,10853,10000,1.0853
88,10336,10000,1.0336
89,10753,10000,1.0753
90,10664,10000,1.0664
91,11973,10000,1.1973
92,10593,10000,1.0593
93,10880,10000,1.088
94,10699,10000,1.0699
95,11747,10000,1.1747
96,10678,10000,1.0678
97,10517,10000,1.0517
98,11004,10000,1.1004
99,10456,10000,1.0456
100,10873,10000,1.0873
101,10678,10000,1.0678
102,10281,10000,1.0281
103,10591,10000,1.0591
104,10397,10000,1.0397
105,10648,10000,1.0648
106,10723,10000,1.0723
107,11049,10000,1.1049
108,10735,10000,1.0735
109,11282,10000,1.1282
110,10969,10000,1.0969
111,10313,10000,1.0313
112,10511,10000,1.0511
113,10866,10000,1.0866
114,10390,10000,1.039
115,13469,10000,1.3469
116,10977,10000,1.0977
117,10615,10000,1.0615
118,10479,10000,1.0479
119,10551,10000,1.0551
120,10535,10000,1.0535
121,11439,10000,1.1439
122,10558,10000,1.0558
123,10555,10000,1.0555
124,10469,10000,1.0469
125,10990,10000,1.099
126,10577,10000,1.0577
127,11928,10000,1.1928
128,10458,10000,1.0458
129,10550,10000,1.055
130,11309,10000,1.1309
131,12564,10000,1.2564
132,10790,10000,1.079
133,10604,10000,1.0604
134,11813,10000,1.1813
135,10988,10000,1.0988
136,11473,10000,1.1473
137,10267,10000,1.0267
138,10659,10000,1.0659
139,10636,10000,1.0636
140,10428,10000,1.0428
141,10941,10000,1.0941
142,10788,10000,1.0788
143,10300,10000,1.03
144,10667,10000,1.0667
145,10315,10000,1.0315
146,10330,10000,1.033
147,10617,10000,1.0617
148,10918,10000,1.0918
149,10343,10000,1.0343
150,10582,10000,1.0582
151,10909,10000,1.0909
152,10549,10000,1.0549
153,10674,10000,1.0674
154,10569,10000,1.0569
155,10819,10000,1.0819
156,10803,10000,1.0803
157,11962,10000,1.1962
158,10642,10000,1.0642
159,10725,10000,1.0725
160,11257,10000,1.1257
161,10672,10000,1.0672
162,10666,10000,1.0666
163,10879,10000,1.0879
164,10734,10000,1.0734
165,11212,10000,1.1212
166,10737,10000,1.0737
167,10579,10000,1.0579
168,11388,10000,1.1388
169,10521,10000,1.0521
170,11929,10000,1.1929
171,10352,10000,1.0352
172,13086,10000,1.3086
173,10704,10000,1.0704
174,11346,10000,1.1346
175,10827,10000,1.0827
176,10863,10000,1.0863
177,10795,10000,1.0795
178,10811,10000,1.0811
179,11336,10000,1.1336
180,10334,10000,1.0334
181,10515,10000,1.0515
182,10994,10000,1.0994
183,10433,10000,1.0433
184,11397,10000,1.1397
185,10514,10000,1.0514
186,10732,10000,1.0732
187,10775,10000,1.0775
188,10597,10000,1.0597
189,10668,10000,1.0668
190,10613,10000,1.0613
191,10905,10000,1.0905
192,10512,10000,1.0512
193,11604,10000,1.1604
194,10365,10000,1.0365
195,10469,10000,1.0469
196,11254,10000,1.1254
197,10526,10000,1.0526
198,11538,10000,1.1538
199,10688,10000,1.0688
200,10722,10000,1.0722
201,10852,10000,1.0852
202,10647,10000,1.0647
203,10560,10000,1.056
204,10715,10000,1.0715
205,10526,10000,1.0526
206,10121,10000,1.0121
207,10975,10000,1.0975
208,10688,10000,1.0688
209,10419,10000,1.0419
210,10541,10000,1.0541
211,10411,10000,1.0411
212,10807,10000,1.0807
213,10935,10000,1.0935
214,11026,10000,1.1026
215,10646,10000,1.0646
216,10332,10000,1.0332
217,11112,10000,1.1112
218,10757,10000,1.0757
219,10892,10000,1.0892
220,10700,10000,1.07
221,10521,10000,1.0521
222,10514,10000,1.0514
223,10433,10000,1.0433
224,11757,10000,1.1757
225,10347,10000,1.0347
226,10685,10000,1.0685
227,10370,10000,1.037
228,10758,10000,1.0758
229,11383,10000,1.1383
230,10496,10000,1.0496
231,10607,10000,1.0607
232,10908,10000,1.0908
233,10750,10000,1.075
234,10991,10000,1.0991
235,10484,10000,1.0484
236,10926,10000,1.0926
237,10583,10000,1.0583
238,10429,10000,1.0429
239,12261,10000,1.2261
240,11097,10000,1.1097
241,10942,10000,1.0942
242,12341,10000,1.2341
243,10983,10000,1.0983
244,10449,10000,1.0449
245,10792,10000,1.0792
246,10418,10000,1.0418
247,11411,10000,1.1411
248,10508,10000,1.0508
249,10827,10000,1.0827
250,10701,10000,1.0701
251,10351,10000,1.0351
252,12703,10000,1.2703
253,10876,10000,1.0876
254,10751,10000,1.0751
255,10595,10000,1.0595
256,10897,10000,1.0897
257,11163,10000,1.1163
258,10525,10000,1.0525
259,10579,10000,1.0579
260,10554,10000,1.0554
261,10722,10000,1.0722
262,10583,10000,1.0583
263,10414,10000,1.0414
264,10559,10000,1.0559
265,10809,10000,1.0809
266,10449,10000,1.0449
267,10462,10000,1.0462
268,10615,10000,1.0615
269,10391,10000,1.0391
270,10098,10000,1.0098
271,10827,10000,1.0827
272,10953,10000,1.0953
273,10521,10000,1.0521
274,10729,10000,1.0729
275,11318,10000,1.1318
276,10689,10000,1.0689
277,10831,10000,1.0831
278,10551,10000,1.0551
279,10956,10000,1.0956
280,10758,10000,1.0758
281,10607,10000,1.0607
282,11491,10000,1.1491
283,10570,10000,1.057
284,10559,10000,1.0559
285,10480,10000,1.048
286,12194,10000,1.2194
287,10818,10000,1.0818
288,10695,10000,1.0695
289,10356,10000,1.0356
290,10534,10000,1.0534
291,11049,10000,1.1049
292,10379,10000,1.0379
293,10984,10000,1.0984
294,10245,10000,1.0245
295,10415,10000,1.0415
296,10757,10000,1.0757
297,10686,10000,1.0686
298,10239,10000,1.0239
299,10858,10000,1.0858
300,10721,10000,1.0721
301,10760,10000,1.076
302,10719,10000,1.0719
303,10863,10000,1.0863
304,10432,10000,1.0432
305,10890,10000,1.089
306,10876,10000,1.0876
307,10796,10000,1.0796
308,11184,10000,1.1184
309,10590,10000,1.059
310,10471,10000,1.0471
311,10461,10000,1.0461
312,10851,10000,1.0851
313,10485,10000,1.0485
314,10675,10000,1.0675
315,10894,10000,1.0894
316,10844,10000,1.0844
317,10623,10000,1.0623
318,11482,10000,1.1482
319,10570,10000,1.057
320,10889,10000,1.0889
321,10773,10000,1.0773
322,10389,10000,1.0389
323,10690,10000,1.069
324,10795,10000,1.0795
325,10377,10000,1.0377
326,10380,10000,1.038
327,10232,10000,1.0232
328,11454,10000,1.1454
329,10921,10000,1.0921
330,10920,10000,1.092
331,12278,10000,1.2278
332,10408,10000,1.0408
333,10488,10000,1.0488
334,10780,10000,1.078
335,10325,10000,1.0325
336,10703,10000,1.0703
337,11046,10000,1.1046
338,11053,10000,1.1053
339,11088,10000,1.1088
340,10772,10000,1.0772
341,10447,10000,1.0447
342,11131,10000,1.1131
343,11127,10000,1.1127
344,11437,10000,1.1437
345,10666,10000,1.0666
346,10549,10000,1.0549
347,10531,10000,1.0531
348,10400,10000,1.04
349,10780,10000,1.078
350,10510,10000,1.051
351,11028,10000,1.1028
352,10488,10000,1.0488
353,10744,10000,1.0744
354,11172,10000,1.1172
355,11077,10000,1.1077
356,10748,10000,1.0748
357,10618,10000,1.0618
358,10646,10000,1.0646
359,10734,10000,1.0734
360,10539,10000,1.0539
361,10829,10000,1.0829
362,10671,10000,1.0671
363,11827,10000,1.1827
364,10715,10000,1.0715
365,10383,10000,1.0383
366,11560,10000,1.156
367,10503,10000,1.0503
368,10512,10000,1.0512
369,10831,10000,1.0831
370,10442,10000,1.0442
371,11934,10000,1.1934
372,10372,10000,1.0372
373,10534,10000,1.0534
374,10790,10000,1.079
375,10568,10000,1.0568
376,11506,10000,1.1506
377,10527,10000,1.0527
378,10316,10000,1.0316
379,10528,10000,1.0528
380,11251,10000,1.1251
381,10538,10000,1.0538
382,10990,10000,1.099
383,10433,10000,1.0433
384,10544,10000,1.0544
385,10555,10000,1.0555
386,11033,10000,1.1033
387,10756,10000,1.0756
388,10694,10000,1.0694
389,10904,10000,1.0904
390,10573,10000,1.0573
391,11049,10000,1.1049
392,12555,10000,1.2555
393,10991,10000,1.0991
394,10705,10000,1.0705
395,11092,10000,1.1092
396,10461,10000,1.0461
397,10695,10000,1.0695
398,10451,10000,1.0451
399,10551,10000,1.0551
400,10551,10000,1.0551
401,10600,10000,1.06
402,10745,10000,1.0745
403,10510,10000,1.051
404,10984,10000,1.0984
405,10763,10000,1.0763
406,10543,10000,1.0543
407,10623,10000,1.0623
408,10521,10000,1.0521
409,11263,10000,1.1263
410,10905,10000,1.0905
411,10570,10000,1.057
412,11261,10000,1.1261
413,11221,10000,1.1221
414,10907,10000,1.0907
415,10379,10000,1.0379
416,10663,10000,1.0663
417,11235,10000,1.1235
418,10491,10000,1.0491
419,12454,10000,1.2454
420,10677,10000,1.0677
421,10784,10000,1.0784
422,10791,10000,1.0791
423,10457,10000,1.0457
424,11042,10000,1.1042
425,11126,10000,1.1126
426,10765,10000,1.0765
427,11112,10000,1.1112
428,10902,10000,1.0902
429,10587,10000,1.0587
430,12677,10000,1.2677
431,11168,10000,1.1168
432,10883,10000,1.0883
433,10789,10000,1.0789
434,10743,10000,1.0743
435,11260,10000,1.126
436,10625,10000,1.0625
437,10592,10000,1.0592
438,10844,10000,1.0844
439,10636,10000,1.0636
440,11560,10000,1.156
441,10811,10000,1.0811
442,10278,10000,1.0278
443,10404,10000,1.0404
444,10684,10000,1.0684
445,10583,10000,1.0583
446,11046,10000,1.1046
447,10667,10000,1.0667
448,10684,10000,1.0684
449,10393,10000,1.0393
450,11721,10000,1.1721
451,10989,10000,1.0989
452,10616,10000,1.0616
453,11703,10000,1.1703
454,10727,10000,1.0727
455,11906,10000,1.1906
456,10747,10000,1.0747
457,10528,10000,1.0528
458,10578,10000,1.0578
459,11047,10000,1.1047
460,10479,10000,1.0479
461,10653,10000,1.0653
462,10535,10000,1.0535
463,10706,10000,1.0706
464,10442,10000,1.0442
465,11333,10000,1.1333
466,10212,10000,1.0212
467,11078,10000,1.1078
468,11080,10000,1.108
469,10382,10000,1.0382
470,11777,10000,1.1777
471,10822,10000,1.0822
472,10765,10000,1.0765
473,10859,10000,1.0859
474,10674,10000,1.0674
475,11052,10000,1.1052
476,10208,10000,1.0208
477,10437,10000,1.0437
478,10437,10000,1.0437
479,10995,10000,1.0995
480,10647,10000,1.0647
481,10644,10000,1.0644
482,10848,10000,1.0848
483,10858,10000,1.0858
484,10471,10000,1.0471
485,10649,10000,1.0649
486,10819,10000,1.0819
487,10860,10000,1.086
