#,H,OPT_H,H/OPT_H
1,202,200,1.01
2,204,200,1.02
3,203,200,1.015
4,203,200,1.015
5,203,200,1.015
6,202,200,1.01
7,207,200,1.035
8,201,200,1.005
9,208,200,1.04
10,203,200,1.015
11,212,200,1.06
12,203,200,1.015
13,202,200,1.01
14,202,200,1.01
15,203,200,1.015
16,202,200,1.01
17,204,200,1.02
18,201,200,1.005
19,203,200,1.015
20,202,200,1.01
21,203,200,1.015
22,202,200,1.01
23,203,200,1.015
24,202,200,1.01
25,202,200,1.01
26,202,200,1.01
27,203,200,1.015
28,203,200,1.015
29,202,200,1.01
30,203,200,1.015
31,203,200,1.015
32,203,200,1.015
33,204,200,1.02
34,203,200,1.015
35,203,200,1.015
36,202,200,1.01
37,202,200,1.01
38,202,200,1.01
39,204,200,1.02
40,203,200,1.015
41,202,200,1.01
42,203,200,1.015
43,204,200,1.02
44,202,200,1.01
45,202,200,1.01
46,202,200,1.01
47,203,200,1.015
48,202,200,1.01
49,203,200,1.015
50,202,200,1.01
51,203,200,1.015
52,203,200,1.015
53,203,200,1.015
54,211,200,1.055
55,204,200,1.02
56,204,200,1.02
57,203,200,1.015
58,207,200,1.035
59,203,200,1.015
60,202,200,1.01
61,203,200,1.015
62,204,200,1.02
63,203,200,1.015
64,205,200,1.025
65,202,200,1.01
66,204,200,1.02
67,203,200,1.015
68,202,200,1.01
69,202,200,1.01
70,202,200,1.01
71,202,200,1.01
72,202,200,1.01
73,204,200,1.02
74,204,200,1.02
75,261,200,1.305
76,202,200,1.01
77,203,200,1.015
78,203,200,1.015
79,203,200,1.015
80,203,200,1.015
81,202,200,1.01
82,203,200,1.015
83,202,200,1.01
84,203,200,1.015
85,203,200,1.015
86,202,200,1.01
87,203,200,1.015
88,203,200,1.015
89,204,200,1.02
90,209,200,1.045
91,202,200,1.01
92,207,200,1.035
93,203,200,1.015
94,203,200,1.015
95,203,200,1.015
96,210,200,1.05
97,209,200,1.045
98,202,200,1.01
99,202,200,1.01
100,202,200,1.01
101,202,200,1.01
102,220,200,1.1
103,208,200,1.04
104,204,200,1.02
105,202,200,1.01
106,203,200,1.015
107,203,200,1.015
108,204,200,1.02
109,202,200,1.01
110,203,200,1.015
111,203,200,1.015
112,203,200,1.015
113,204,200,1.02
114,203,200,1.015
115,201,200,1.005
116,205,200,1.025
117,202,200,1.01
118,202,200,1.01
119,205,200,1.025
120,205,200,1.025
121,205,200,1.025
122,204,200,1.02
123,204,200,1.02
124,206,200,1.03
125,202,200,1.01
126,202,200,1.01
127,202,200,1.01
128,202,200,1.01
129,202,200,1.01
130,203,200,1.015
131,202,200,1.01
132,203,200,1.015
133,203,200,1.015
134,203,200,1.015
135,202,200,1.01
136,202,200,1.01
137,203,200,1.015
138,202,200,1.01
139,203,200,1.015
140,202,200,1.01
141,203,200,1.015
142,218,200,1.09
143,202,200,1.01
144,202,200,1.01
145,204,200,1.02
146,203,200,1.015
147,202,200,1.01
148,203,200,1.015
149,202,200,1.01
150,203,200,1.015
151,206,200,1.03
152,205,200,1.025
153,203,200,1.015
154,206,200,1.03
155,202,200,1.01
156,202,200,1.01
157,201,200,1.005
158,203,200,1.015
159,205,200,1.025
160,201,200,1.005
161,203,200,1.015
162,202,200,1.01
163,230,200,1.15
164,201,200,1.005
165,204,200,1.02
166,204,200,1.02
167,202,200,1.01
168,202,200,1.01
169,206,200,1.03
170,203,200,1.015
171,204,200,1.02
172,203,200,1.015
173,206,200,1.03
174,203,200,1.015
175,204,200,1.02
176,205,200,1.025
177,216,200,1.08
178,202,200,1.01
179,201,200,1.005
180,203,200,1.015
181,202,200,1.01
182,202,200,1.01
183,202,200,1.01
184,203,200,1.015
185,202,200,1.01
186,203,200,1.015
187,202,200,1.01
188,203,200,1.015
189,201,200,1.005
190,203,200,1.015
191,203,200,1.015
192,202,200,1.01
193,202,200,1.01
194,203,200,1.015
195,202,200,1.01
196,202,200,1.01
197,203,200,1.015
198,202,200,1.01
199,202,200,1.01
200,202,200,1.01
201,204,200,1.02
202,202,200,1.01
203,204,200,1.02
204,202,200,1.01
205,202,200,1.01
206,203,200,1.015
207,208,200,1.04
208,203,200,1.015
209,203,200,1.015
210,202,200,1.01
211,204,200,1.02
212,203,200,1.015
213,201,200,1.005
214,214,200,1.07
215,206,200,1.03
216,202,200,1.01
217,205,200,1.025
218,203,200,1.015
219,204,200,1.02
220,203,200,1.015
221,204,200,1.02
222,202,200,1.01
223,202,200,1.01
224,202,200,1.01
225,202,200,1.01
226,202,200,1.01
227,205,200,1.025
228,211,200,1.055
229,201,200,1.005
230,202,200,1.01
231,203,200,1.015
232,207,200,1.035
233,202,200,1.01
234,202,200,1.01
235,207,200,1.035
236,204,200,1.02
237,203,200,1.015
238,208,200,1.04
239,203,200,1.015
240,203,200,1.015
241,203,200,1.015
242,203,200,1.015
243,202,200,1.01
244,203,200,1.015
245,202,200,1.01
246,202,200,1.01
247,205,200,1.025
248,203,200,1.015
249,203,200,1.015
250,204,200,1.02
251,203,200,1.015
252,213,200,1.065
253,204,200,1.02
254,203,200,1.015
255,203,200,1.015
256,204,200,1.02
257,205,200,1.025
258,203,200,1.015
259,203,200,1.015
260,205,200,1.025
261,206,200,1.03
262,202,200,1.01
263,202,200,1.01
264,202,200,1.01
265,202,200,1.01
266,202,200,1.01
267,204,200,1.02
268,209,200,1.045
269,202,200,1.01
270,202,200,1.01
271,203,200,1.015
272,202,200,1.01
273,202,200,1.01
274,203,200,1.015
275,205,200,1.025
276,211,200,1.055
277,201,200,1.005
278,203,200,1.015
279,202,200,1.01
280,202,200,1.01
281,201,200,1.005
282,202,200,1.01
283,202,200,1.01
284,203,200,1.015
285,203,200,1.015
286,203,200,1.015
287,202,200,1.01
288,202,200,1.01
289,203,200,1.015
290,203,200,1.015
291,203,200,1.015
292,202,200,1.01
293,202,200,1.01
294,202,200,1.01
295,203,200,1.015
296,202,200,1.01
297,203,200,1.015
298,203,200,1.015
299,203,200,1.015
300,202,200,1.01
301,201,200,1.005
302,204,200,1.02
303,215,200,1.075
304,202,200,1.01
305,202,200,1.01
306,206,200,1.03
307,205,200,1.025
308,202,200,1.01
309,202,200,1.01
310,202,200,1.01
311,202,200,1.01
312,202,200,1.01
313,203,200,1.015
314,202,200,1.01
315,203,200,1.015
316,203,200,1.015
317,203,200,1.015
318,202,200,1.01
319,202,200,1.01
320,205,200,1.025
321,204,200,1.02
322,202,200,1.01
323,202,200,1.01
324,203,200,1.015
325,203,200,1.015
326,220,200,1.1
327,202,200,1.01
328,202,200,1.01
329,224,200,1.12
330,202,200,1.01
331,203,200,1.015
332,203,200,1.015
333,202,200,1.01
334,202,200,1.01
335,206,200,1.03
336,204,200,1.02
337,203,200,1.015
338,203,200,1.015
339,204,200,1.02
340,202,200,1.01
341,203,200,1.015
342,206,200,1.03
343,202,200,1.01
344,201,200,1.005
345,203,200,1.015
346,202,200,1.01
347,203,200,1.015
348,210,200,1.05
349,202,200,1.01
350,202,200,1.01
351,202,200,1.01
352,204,200,1.02
353,205,200,1.025
354,201,200,1.005
355,202,200,1.01
356,203,200,1.015
357,202,200,1.01
358,202,200,1.01
359,203,200,1.015
360,202,200,1.01
361,204,200,1.02
362,203,200,1.015
363,202,200,1.01
364,202,200,1.01
365,202,200,1.01
366,204,200,1.02
367,203,200,1.015
368,202,200,1.01
369,202,200,1.01
370,202,200,1.01
371,204,200,1.02
372,203,200,1.015
373,202,200,1.01
374,202,200,1.01
375,202,200,1.01
376,203,200,1.015
377,204,200,1.02
378,203,200,1.015
379,203,200,1.015
380,204,200,1.02
381,204,200,1.02
382,203,200,1.015
383,203,200,1.015
384,203,200,1.015
385,202,200,1.01
386,204,200,1.02
387,203,200,1.015
388,203,200,1.015
389,203,200,1.015
390,202,200,1.01
391,203,200,1.015
392,202,200,1.01
393,202,200,1.01
394,201,200,1.005
395,204,200,1.02
396,204,200,1.02
397,206,200,1.03
398,202,200,1.01
399,203,200,1.015
400,203,200,1.015
401,202,200,1.01
402,204,200,1.02
403,205,200,1.025
404,203,200,1.015
405,202,200,1.01
406,208,200,1.04
407,202,200,1.01
408,204,200,1.02
409,202,200,1.01
410,203,200,1.015
411,202,200,1.01
412,203,200,1.015
413,204,200,1.02
414,204,200,1.02
415,202,200,1.01
416,202,200,1.01
417,202,200,1.01
418,202,200,1.01
419,206,200,1.03
420,202,200,1.01
421,201,200,1.005
422,201,200,1.005
423,202,200,1.01
424,203,200,1.015
425,202,200,1.01
426,202,200,1.01
427,207,200,1.035
428,203,200,1.015
429,205,200,1.025
430,204,200,1.02
431,203,200,1.015
432,203,200,1.015
433,202,200,1.01
434,204,200,1.02
435,204,200,1.02
436,207,200,1.035
437,203,200,1.015
438,203,200,1.015
439,203,200,1.015
440,202,200,1.01
441,203,200,1.015
442,203,200,1.015
443,202,200,1.01
444,203,200,1.015
445,203,200,1.015
446,202,200,1.01
447,206,200,1.03
448,202,200,1.01
449,204,200,1.02
450,207,200,1.035
451,203,200,1.015
452,203,200,1.015
453,202,200,1.01
454,215,200,1.075
455,203,200,1.015
456,203,200,1.015
457,202,200,1.01
458,202,200,1.01
459,205,200,1.025
460,202,200,1.01
461,202,200,1.01
462,206,200,1.03
463,204,200,1.02
464,202,200,1.01
465,203,200,1.015
466,208,200,1.04
467,203,200,1.015
468,201,200,1.005
469,202,200,1.01
470,205,200,1.025
471,203,200,1.015
472,237,200,1.185
473,203,200,1.015
474,203,200,1.015
475,202,200,1.01
476,202,200,1.01
477,202,200,1.01
478,202,200,1.01
479,202,200,1.01
480,202,200,1.01
481,203,200,1.015
482,202,200,1.01
483,205,200,1.025
484,204,200,1.02
485,205,200,1.025
486,202,200,1.01
487,203,200,1.015
488,202,200,1.01
489,202,200,1.01
490,202,200,1.01
491,203,200,1.015
492,202,200,1.01
493,202,200,1.01
494,203,200,1.015
495,202,200,1.01
496,203,200,1.015
497,203,200,1.015
498,203,200,1.015
499,203,200,1.015
500,202,200,1.01
501,205,200,1.025
502,201,200,1.005
503,203,200,1.015
504,202,200,1.01
505,202,200,1.01
506,202,200,1.01
507,202,200,1.01
508,204,200,1.02
509,203,200,1.015
510,202,200,1.01
511,204,200,1.02
512,204,200,1.02
513,202,200,1.01
514,205,200,1.025
515,204,200,1.02
516,204,200,1.02
517,203,200,1.015
518,202,200,1.01
519,202,200,1.01
520,202,200,1.01
521,202,200,1.01
522,202,200,1.01
523,204,200,1.02
524,203,200,1.015
525,204,200,1.02
526,203,200,1.015
527,202,200,1.01
528,202,200,1.01
529,203,200,1.015
530,203,200,1.015
531,201,200,1.005
532,202,200,1.01
533,204,200,1.02
534,202,200,1.01
535,202,200,1.01
536,205,200,1.025
537,202,200,1.01
538,203,200,1.015
539,206,200,1.03
540,204,200,1.02
541,206,200,1.03
542,203,200,1.015
543,205,200,1.025
544,202,200,1.01
545,203,200,1.015
546,202,200,1.01
547,206,200,1.03
548,201,200,1.005
549,202,200,1.01
550,202,200,1.01
551,203,200,1.015
552,203,200,1.015
553,203,200,1.015
554,202,200,1.01
555,202,200,1.01
556,202,200,1.01
557,203,200,1.015
558,205,200,1.025
559,202,200,1.01
560,226,200,1.13
561,203,200,1.015
562,202,200,1.01
563,202,200,1.01
564,204,200,1.02
565,203,200,1.015
566,204,200,1.02
567,202,200,1.01
568,204,200,1.02
569,206,200,1.03
570,202,200,1.01
571,202,200,1.01
572,203,200,1.015
573,203,200,1.015
574,203,200,1.015
575,204,200,1.02
576,203,200,1.015
577,203,200,1.015
578,202,200,1.01
579,202,200,1.01
580,206,200,1.03
581,203,200,1.015
582,202,200,1.01
583,206,200,1.03
584,202,200,1.01
585,204,200,1.02
586,212,200,1.06
587,202,200,1.01
588,201,200,1.005
589,202,200,1.01
590,202,200,1.01
591,203,200,1.015
592,203,200,1.015
593,203,200,1.015
594,206,200,1.03
595,202,200,1.01
596,202,200,1.01
597,202,200,1.01
598,202,200,1.01
599,210,200,1.05
600,211,200,1.055
601,203,200,1.015
602,202,200,1.01
603,205,200,1.025
604,203,200,1.015
605,202,200,1.01
606,202,200,1.01
607,204,200,1.02
608,203,200,1.015
609,203,200,1.015
610,207,200,1.035
611,205,200,1.025
612,202,200,1.01
613,202,200,1.01
614,205,200,1.025
615,203,200,1.015
616,207,200,1.035
617,202,200,1.01
618,203,200,1.015
619,202,200,1.01
620,205,200,1.025
621,203,200,1.015
622,203,200,1.015
623,203,200,1.015
624,203,200,1.015
625,202,200,1.01
626,202,200,1.01
627,203,200,1.015
628,202,200,1.01
629,205,200,1.025
630,202,200,1.01
631,205,200,1.025
632,204,200,1.02
633,202,200,1.01
634,202,200,1.01
635,202,200,1.01
636,203,200,1.015
637,204,200,1.02
638,202,200,1.01
639,202,200,1.01
640,202,200,1.01
641,202,200,1.01
642,204,200,1.02
643,202,200,1.01
644,202,200,1.01
645,203,200,1.015
646,202,200,1.01
647,204,200,1.02
648,204,200,1.02
649,204,200,1.02
650,202,200,1.01
651,202,200,1.01
652,203,200,1.015
653,203,200,1.015
654,203,200,1.015
655,203,200,1.015
656,202,200,1.01
657,206,200,1.03
658,204,200,1.02
659,203,200,1.015
660,202,200,1.01
661,202,200,1.01
662,204,200,1.02
663,203,200,1.015
664,203,200,1.015
665,202,200,1.01
666,204,200,1.02
667,203,200,1.015
668,205,200,1.025
669,202,200,1.01
670,204,200,1.02
671,207,200,1.035
672,203,200,1.015
673,204,200,1.02
674,205,200,1.025
675,203,200,1.015
676,203,200,1.015
677,203,200,1.015
678,204,200,1.02
679,203,200,1.015
680,202,200,1.01
681,202,200,1.01
682,229,200,1.145
683,202,200,1.01
684,202,200,1.01
685,207,200,1.035
686,203,200,1.015
687,203,200,1.015
688,202,200,1.01
689,202,200,1.01
690,202,200,1.01
691,204,200,1.02
692,204,200,1.02
693,202,200,1.01
694,203,200,1.015
695,202,200,1.01
696,203,200,1.015
697,202,200,1.01
698,202,200,1.01
699,202,200,1.01
700,205,200,1.025
701,204,200,1.02
702,202,200,1.01
703,202,200,1.01
704,202,200,1.01
705,203,200,1.015
706,204,200,1.02
707,207,200,1.035
708,207,200,1.035
709,210,200,1.05
710,203,200,1.015
711,202,200,1.01
712,201,200,1.005
713,201,200,1.005
714,203,200,1.015
715,204,200,1.02
716,202,200,1.01
717,203,200,1.015
718,206,200,1.03
719,201,200,1.005
720,203,200,1.015
721,202,200,1.01
722,203,200,1.015
723,203,200,1.015
724,209,200,1.045
725,202,200,1.01
726,203,200,1.015
727,206,200,1.03
728,204,200,1.02
729,208,200,1.04
730,203,200,1.015
731,203,200,1.015
732,203,200,1.015
733,203,200,1.015
734,207,200,1.035
735,203,200,1.015
736,206,200,1.03
737,202,200,1.01
738,210,200,1.05
739,204,200,1.02
740,204,200,1.02
741,206,200,1.03
742,204,200,1.02
743,204,200,1.02
744,202,200,1.01
745,204,200,1.02
746,210,200,1.05
747,202,200,1.01
748,202,200,1.01
749,203,200,1.015
750,202,200,1.01
751,204,200,1.02
752,202,200,1.01
753,202,200,1.01
754,209,200,1.045
755,202,200,1.01
756,202,200,1.01
757,203,200,1.015
758,208,200,1.04
759,203,200,1.015
760,202,200,1.01
761,202,200,1.01
762,202,200,1.01
763,202,200,1.01
764,201,200,1.005
765,206,200,1.03
766,204,200,1.02
767,202,200,1.01
768,204,200,1.02
769,202,200,1.01
770,203,200,1.015
771,203,200,1.015
772,203,200,1.015
773,204,200,1.02
774,203,200,1.015
775,202,200,1.01
776,204,200,1.02
777,202,200,1.01
778,206,200,1.03
779,203,200,1.015
780,205,200,1.025
781,203,200,1.015
782,202,200,1.01
783,204,200,1.02
784,203,200,1.015
785,201,200,1.005
786,212,200,1.06
787,203,200,1.015
788,205,200,1.025
789,204,200,1.02
790,202,200,1.01
791,203,200,1.015
792,203,200,1.015
793,202,200,1.01
794,202,200,1.01
795,202,200,1.01
796,204,200,1.02
797,204,200,1.02
798,201,200,1.005
799,203,200,1.015
800,203,200,1.015
801,202,200,1.01
802,202,200,1.01
803,203,200,1.015
804,206,200,1.03
805,202,200,1.01
806,202,200,1.01
807,202,200,1.01
808,221,200,1.105
809,203,200,1.015
810,203,200,1.015
811,202,200,1.01
812,202,200,1.01
813,202,200,1.01
814,204,200,1.02
815,213,200,1.065
816,207,200,1.035
817,203,200,1.015
818,202,200,1.01
819,204,200,1.02
820,202,200,1.01
821,204,200,1.02
822,204,200,1.02
823,203,200,1.015
824,207,200,1.035
825,202,200,1.01
826,202,200,1.01
827,202,200,1.01
828,213,200,1.065
829,202,200,1.01
830,211,200,1.055
831,203,200,1.015
832,202,200,1.01
833,203,200,1.015
834,201,200,1.005
835,204,200,1.02
836,203,200,1.015
837,203,200,1.015
838,204,200,1.02
839,204,200,1.02
840,202,200,1.01
841,202,200,1.01
842,202,200,1.01
843,205,200,1.025
844,202,200,1.01
845,203,200,1.015
846,204,200,1.02
847,207,200,1.035
848,202,200,1.01
849,207,200,1.035
850,204,200,1.02
851,202,200,1.01
852,203,200,1.015
853,204,200,1.02
854,203,200,1.015
855,203,200,1.015
856,202,200,1.01
857,214,200,1.07
858,204,200,1.02
859,203,200,1.015
860,203,200,1.015
861,203,200,1.015
862,203,200,1.015
863,203,200,1.015
864,206,200,1.03
865,202,200,1.01
866,202,200,1.01
867,202,200,1.01
868,203,200,1.015
869,204,200,1.02
870,203,200,1.015
871,206,200,1.03
872,202,200,1.01
873,203,200,1.015
874,203,200,1.015
875,202,200,1.01
876,202,200,1.01
877,204,200,1.02
878,202,200,1.01
879,202,200,1.01
880,205,200,1.025
881,208,200,1.04
882,203,200,1.015
883,202,200,1.01
884,201,200,1.005
885,203,200,1.015
886,202,200,1.01
887,202,200,1.01
888,204,200,1.02
889,204,200,1.02
890,202,200,1.01
891,206,200,1.03
892,203,200,1.015
893,203,200,1.015
894,202,200,1.01
895,204,200,1.02
896,202,200,1.01
897,204,200,1.02
898,202,200,1.01
899,202,200,1.01
900,203,200,1.015
901,205,200,1.025
902,206,200,1.03
903,204,200,1.02
904,201,200,1.005
905,208,200,1.04
906,205,200,1.025
907,202,200,1.01
908,204,200,1.02
909,204,200,1.02
910,203,200,1.015
911,203,200,1.015
912,202,200,1.01
913,202,200,1.01
914,205,200,1.025
915,203,200,1.015
916,203,200,1.015
917,203,200,1.015
918,203,200,1.015
919,203,200,1.015
920,203,200,1.015
921,203,200,1.015
922,202,200,1.01
923,203,200,1.015
924,202,200,1.01
925,201,200,1.005
926,203,200,1.015
927,203,200,1.015
928,202,200,1.01
929,203,200,1.015
930,203,200,1.015
931,205,200,1.025
932,205,200,1.025
933,209,200,1.045
934,203,200,1.015
935,203,200,1.015
936,203,200,1.015
937,202,200,1.01
938,202,200,1.01
939,203,200,1.015
940,202,200,1.01
941,203,200,1.015
942,203,200,1.015
943,202,200,1.01
944,204,200,1.02
945,203,200,1.015
946,202,200,1.01
947,203,200,1.015
948,206,200,1.03
949,201,200,1.005
950,201,200,1.005
951,202,200,1.01
952,202,200,1.01
953,205,200,1.025
954,202,200,1.01
