#,H,OPT_H,H/OPT_H
1,10749,10000,1.0749
2,10548,10000,1.0548
3,10470,10000,1.047
4,10554,10000,1.0554
5,10737,10000,1.0737
6,10222,10000,1.0222
7,10525,10000,1.0525
8,10390,10000,1.039
9,10327,10000,1.0327
10,10414,10000,1.0414
11,10288,10000,1.0288
12,11644,10000,1.1644
13,10871,10000,1.0871
14,10556,10000,1.0556
15,10357,10000,1.0357
16,10376,10000,1.0376
17,10824,10000,1.0824
18,10320,10000,1.032
19,10905,10000,1.0905
20,10488,10000,1.0488
21,10648,10000,1.0648
22,10784,10000,1.0784
23,10270,10000,1.027
24,10405,10000,1.0405
25,10408,10000,1.0408
26,10509,10000,1.0509
27,10355,10000,1.0355
28,10408,10000,1.0408
29,10211,10000,1.0211
30,10120,10000,1.012
31,10248,10000,1.0248
32,10344,10000,1.0344
33,10512,10000,1.0512
34,10432,10000,1.0432
35,10550,10000,1.055
36,10345,10000,1.0345
37,10603,10000,1.0603
38,10478,10000,1.0478
39,10580,10000,1.058
40,11013,10000,1.1013
41,10875,10000,1.0875
42,10638,10000,1.0638
43,10340,10000,1.034
44,10384,10000,1.0384
45,10296,10000,1.0296
46,10223,10000,1.0223
47,10656,10000,1.0656
48,10227,10000,1.0227
49,10579,10000,1.0579
50,10433,10000,1.0433
51,10523,10000,1.0523
52,10253,10000,1.0253
53,10399,10000,1.0399
54,10671,10000,1.0671
55,11096,10000,1.1096
56,10774,10000,1.0774
57,10443,10000,1.0443
58,10803,10000,1.0803
59,10511,10000,1.0511
60,10631,10000,1.0631
61,10874,10000,1.0874
62,10507,10000,1.0507
63,10340,10000,1.034
64,10479,10000,1.0479
65,10346,10000,1.0346
66,10498,10000,1.0498
67,10355,10000,1.0355
68,10446,10000,1.0446
69,10352,10000,1.0352
70,10820,10000,1.082
71,10401,10000,1.0401
72,10415,10000,1.0415
73,10454,10000,1.0454
74,10750,10000,1.075
75,10959,10000,1.0959
76,10276,10000,1.0276
77,11556,10000,1.1556
78,10706,10000,1.0706
79,10778,10000,1.0778
80,10225,10000,1.0225
81,10898,10000,1.0898
82,10252,10000,1.0252
83,10299,10000,1.0299
84,10973,10000,1.0973
85,10394,10000,1.0394
86,10386,10000,1.0386
87,10959,10000,1.0959
88,10591,10000,1.0591
89,10404,10000,1.0404
90,10315,10000,1.0315
91,10273,10000,1.0273
92,10391,10000,1.0391
93,10342,10000,1.0342
94,10315,10000,1.0315
95,10372,10000,1.0372
96,10511,10000,1.0511
97,10479,10000,1.0479
98,10595,10000,1.0595
99,10356,10000,1.0356
100,10539,10000,1.0539
101,10342,10000,1.0342
102,10528,10000,1.0528
103,11360,10000,1.136
104,10716,10000,1.0716
105,10477,10000,1.0477
106,10518,10000,1.0518
107,10248,10000,1.0248
108,10372,10000,1.0372
109,10868,10000,1.0868
110,10445,10000,1.0445
111,10435,10000,1.0435
112,10627,10000,1.0627
113,10347,10000,1.0347
114,10630,10000,1.063
115,10358,10000,1.0358
116,10359,10000,1.0359
117,10432,10000,1.0432
118,10475,10000,1.0475
119,10500,10000,1.05
120,10605,10000,1.0605
121,10273,10000,1.0273
122,11155,10000,1.1155
123,10468,10000,1.0468
124,10555,10000,1.0555
125,10766,10000,1.0766
126,10430,10000,1.043
127,10580,10000,1.058
128,10486,10000,1.0486
129,10207,10000,1.0207
130,10201,10000,1.0201
131,10521,10000,1.0521
132,10408,10000,1.0408
133,10200,10000,1.02
134,10424,10000,1.0424
135,10531,10000,1.0531
136,10449,10000,1.0449
137,10629,10000,1.0629
138,10357,10000,1.0357
139,10651,10000,1.0651
140,11498,10000,1.1498
141,10308,10000,1.0308
142,10663,10000,1.0663
143,10289,10000,1.0289
144,10381,10000,1.0381
145,10400,10000,1.04
146,10574,10000,1.0574
147,10515,10000,1.0515
148,10441,10000,1.0441
149,10483,10000,1.0483
150,10407,10000,1.0407
151,10269,10000,1.0269
152,10431,10000,1.0431
153,10724,10000,1.0724
154,10385,10000,1.0385
155,10343,10000,1.0343
156,10277,10000,1.0277
157,10330,10000,1.033
158,10806,10000,1.0806
159,10419,10000,1.0419
160,10951,10000,1.0951
161,10307,10000,1.0307
162,10457,10000,1.0457
163,10685,10000,1.0685
164,10145,10000,1.0145
165,10381,10000,1.0381
166,10808,10000,1.0808
167,10310,10000,1.031
168,10594,10000,1.0594
169,10257,10000,1.0257
170,10343,10000,1.0343
171,10305,10000,1.0305
172,10517,10000,1.0517
173,10372,10000,1.0372
174,10261,10000,1.0261
175,10277,10000,1.0277
176,10406,10000,1.0406
177,10447,10000,1.0447
178,10212,10000,1.0212
179,10702,10000,1.0702
180,10547,10000,1.0547
181,10597,10000,1.0597
182,10282,10000,1.0282
183,10354,10000,1.0354
184,10350,10000,1.035
185,10279,10000,1.0279
186,10399,10000,1.0399
187,10598,10000,1.0598
188,10478,10000,1.0478
189,10334,10000,1.0334
190,10737,10000,1.0737
191,10414,10000,1.0414
192,10382,10000,1.0382
193,10392,10000,1.0392
194,10784,10000,1.0784
195,10266,10000,1.0266
196,10563,10000,1.0563
197,11555,10000,1.1555
198,10508,10000,1.0508
199,10454,10000,1.0454
200,10434,10000,1.0434
201,10474,10000,1.0474
202,10369,10000,1.0369
203,10578,10000,1.0578
204,10396,10000,1.0396
205,10660,10000,1.066
206,10838,10000,1.0838
207,10225,10000,1.0225
208,10288,10000,1.0288
209,10325,10000,1.0325
210,10615,10000,1.0615
211,10414,10000,1.0414
212,10513,10000,1.0513
213,10293,10000,1.0293
214,10525,10000,1.0525
215,10363,10000,1.0363
216,10657,10000,1.0657
217,10421,10000,1.0421
218,11476,10000,1.1476
219,10305,10000,1.0305
220,10511,10000,1.0511
221,10649,10000,1.0649
222,10630,10000,1.063
223,10411,10000,1.0411
224,10418,10000,1.0418
225,10577,10000,1.0577
226,10276,10000,1.0276
227,10372,10000,1.0372
228,10490,10000,1.049
229,10524,10000,1.0524
230,10892,10000,1.0892
231,10585,10000,1.0585
232,10613,10000,1.0613
233,10340,10000,1.034
234,10241,10000,1.0241
235,10470,10000,1.047
236,10596,10000,1.0596
237,10823,10000,1.0823
238,10432,10000,1.0432
239,10796,10000,1.0796
240,10464,10000,1.0464
241,10353,10000,1.0353
242,10474,10000,1.0474
243,10306,10000,1.0306
244,10218,10000,1.0218
245,10366,10000,1.0366
246,10490,10000,1.049
247,11456,10000,1.1456
248,10650,10000,1.065
249,10606,10000,1.0606
250,10237,10000,1.0237
251,10379,10000,1.0379
252,10361,10000,1.0361
253,10336,10000,1.0336
254,10318,10000,1.0318
255,10599,10000,1.0599
256,10315,10000,1.0315
257,10337,10000,1.0337
258,10566,10000,1.0566
259,10469,10000,1.0469
260,10308,10000,1.0308
261,10278,10000,1.0278
262,10451,10000,1.0451
263,10660,10000,1.066
264,10418,10000,1.0418
265,10261,10000,1.0261
266,10437,10000,1.0437
267,10786,10000,1.0786
268,10772,10000,1.0772
269,10255,10000,1.0255
270,10339,10000,1.0339
271,10408,10000,1.0408
272,10523,10000,1.0523
273,10219,10000,1.0219
274,10287,10000,1.0287
275,11170,10000,1.117
276,10477,10000,1.0477
277,10582,10000,1.0582
278,10434,10000,1.0434
279,10449,10000,1.0449
280,10881,10000,1.0881
281,10295,10000,1.0295
282,10264,10000,1.0264
283,10252,10000,1.0252
284,12025,10000,1.2025
285,10317,10000,1.0317
286,10304,10000,1.0304
287,10401,10000,1.0401
288,10438,10000,1.0438
289,11161,10000,1.1161
290,10498,10000,1.0498
291,10327,10000,1.0327
292,10283,10000,1.0283
293,10876,10000,1.0876
294,10420,10000,1.042
295,10770,10000,1.077
296,10326,10000,1.0326
297,10622,10000,1.0622
298,10239,10000,1.0239
299,10244,10000,1.0244
300,10599,10000,1.0599
301,10486,10000,1.0486
302,10655,10000,1.0655
303,10614,10000,1.0614
304,10226,10000,1.0226
305,10500,10000,1.05
306,10262,10000,1.0262
307,10318,10000,1.0318
308,10717,10000,1.0717
309,10241,10000,1.0241
310,10363,10000,1.0363
311,10301,10000,1.0301
312,10613,10000,1.0613
313,10279,10000,1.0279
314,10225,10000,1.0225
315,10720,10000,1.072
316,10408,10000,1.0408
317,10333,10000,1.0333
318,10257,10000,1.0257
319,10378,10000,1.0378
320,10310,10000,1.031
321,10350,10000,1.035
322,10299,10000,1.0299
323,10362,10000,1.0362
324,10414,10000,1.0414
325,10588,10000,1.0588
326,10313,10000,1.0313
327,10199,10000,1.0199
328,10395,10000,1.0395
329,10789,10000,1.0789
330,10301,10000,1.0301
331,10403,10000,1.0403
332,10662,10000,1.0662
333,10362,10000,1.0362
334,10349,10000,1.0349
335,10389,10000,1.0389
336,10314,10000,1.0314
337,10329,10000,1.0329
338,10345,10000,1.0345
339,10670,10000,1.067
340,10573,10000,1.0573
341,10609,10000,1.0609
342,10493,10000,1.0493
343,10432,10000,1.0432
344,10410,10000,1.041
345,10231,10000,1.0231
346,10211,10000,1.0211
347,10663,10000,1.0663
348,10470,10000,1.047
349,10380,10000,1.038
350,10283,10000,1.0283
351,10466,10000,1.0466
352,10423,10000,1.0423
353,10345,10000,1.0345
354,10366,10000,1.0366
355,10415,10000,1.0415
356,10246,10000,1.0246
357,10463,10000,1.0463
358,10375,10000,1.0375
359,10414,10000,1.0414
360,10521,10000,1.0521
361,10433,10000,1.0433
362,10384,10000,1.0384
363,10358,10000,1.0358
364,10335,10000,1.0335
365,10302,10000,1.0302
366,10616,10000,1.0616
367,10139,10000,1.0139
368,10186,10000,1.0186
369,10260,10000,1.026
370,10278,10000,1.0278
371,10483,10000,1.0483
372,10594,10000,1.0594
373,10484,10000,1.0484
374,10389,10000,1.0389
375,10680,10000,1.068
376,10378,10000,1.0378
377,10565,10000,1.0565
378,10566,10000,1.0566
379,10534,10000,1.0534
380,10574,10000,1.0574
381,10480,10000,1.048
382,10318,10000,1.0318
383,10707,10000,1.0707
384,10570,10000,1.057
385,10632,10000,1.0632
386,10753,10000,1.0753
387,10206,10000,1.0206
388,10429,10000,1.0429
389,10362,10000,1.0362
390,10482,10000,1.0482
391,10587,10000,1.0587
392,10482,10000,1.0482
393,13076,10000,1.3076
394,10503,10000,1.0503
395,10453,10000,1.0453
396,10469,10000,1.0469
397,10529,10000,1.0529
398,10217,10000,1.0217
399,10374,10000,1.0374
400,11104,10000,1.1104
401,10271,10000,1.0271
402,10312,10000,1.0312
403,10590,10000,1.059
404,10624,10000,1.0624
405,11219,10000,1.1219
406,10990,10000,1.099
407,10338,10000,1.0338
408,10477,10000,1.0477
409,10400,10000,1.04
410,10428,10000,1.0428
411,10801,10000,1.0801
412,11121,10000,1.1121
413,10709,10000,1.0709
414,10625,10000,1.0625
415,10440,10000,1.044
416,10284,10000,1.0284
417,10586,10000,1.0586
418,10504,10000,1.0504
419,10581,10000,1.0581
420,10511,10000,1.0511
421,10792,10000,1.0792
422,10526,10000,1.0526
423,10402,10000,1.0402
424,10491,10000,1.0491
425,10425,10000,1.0425
426,10203,10000,1.0203
427,10394,10000,1.0394
428,10397,10000,1.0397
429,10523,10000,1.0523
430,10150,10000,1.015
431,10460,10000,1.046
432,10407,10000,1.0407
433,10482,10000,1.0482
434,10530,10000,1.053
435,11665,10000,1.1665
436,10369,10000,1.0369
437,10537,10000,1.0537
438,10477,10000,1.0477
439,10404,10000,1.0404
440,10309,10000,1.0309
441,10616,10000,1.0616
442,10631,10000,1.0631
443,10543,10000,1.0543
444,10351,10000,1.0351
445,10879,10000,1.0879
446,10350,10000,1.035
447,10949,10000,1.0949
448,10617,10000,1.0617
449,10591,10000,1.0591
450,10572,10000,1.0572
451,10358,10000,1.0358
452,10359,10000,1.0359
453,10503,10000,1.0503
454,10538,10000,1.0538
455,10452,10000,1.0452
456,11388,10000,1.1388
457,10439,10000,1.0439
458,10393,10000,1.0393
459,10758,10000,1.0758
460,11460,10000,1.146
461,10488,10000,1.0488
462,10565,10000,1.0565
463,10408,10000,1.0408
464,10646,10000,1.0646
465,10178,10000,1.0178
466,10188,10000,1.0188
467,10979,10000,1.0979
468,10521,10000,1.0521
469,11295,10000,1.1295
470,10298,10000,1.0298
471,10899,10000,1.0899
472,10658,10000,1.0658
473,10780,10000,1.078
474,10496,10000,1.0496
475,10824,10000,1.0824
476,10163,10000,1.0163
477,10441,10000,1.0441
478,10289,10000,1.0289
479,10337,10000,1.0337
480,10825,10000,1.0825
481,10397,10000,1.0397
482,10385,10000,1.0385
483,10630,10000,1.063
484,10497,10000,1.0497
485,10511,10000,1.0511
486,10261,10000,1.0261
487,10263,10000,1.0263
488,10429,10000,1.0429
489,10444,10000,1.0444
490,10484,10000,1.0484
491,11886,10000,1.1886
492,10406,10000,1.0406
493,10501,10000,1.0501
494,10251,10000,1.0251
495,10345,10000,1.0345
496,10452,10000,1.0452
497,10775,10000,1.0775
498,10231,10000,1.0231
499,11011,10000,1.1011
500,10765,10000,1.0765
501,10457,10000,1.0457
502,11260,10000,1.126
503,10293,10000,1.0293
504,11036,10000,1.1036
505,12010,10000,1.201
506,10638,10000,1.0638
507,10478,10000,1.0478
508,10692,10000,1.0692
509,10347,10000,1.0347
510,10307,10000,1.0307
511,10353,10000,1.0353
512,10298,10000,1.0298
513,10578,10000,1.0578
514,10390,10000,1.039
515,10183,10000,1.0183
516,10269,10000,1.0269
517,10532,10000,1.0532
518,10855,10000,1.0855
519,10701,10000,1.0701
520,10356,10000,1.0356
521,10471,10000,1.0471
